codigo,frase_idx,emocion_idx,experienciador,experienciador_marca,tipo_emocion,fuente_marca,fuente_inferencia,modo_existencia,caracterizacion__foria,caracterizacion__foria_justificacion,caracterizacion__dominancia,caracterizacion__dominancia_justificacion,caracterizacion__intensidad,caracterizacion__intensidad_justificacion,caracterizacion__duracion,caracterizacion__duracion_justificacion,caracterizacion__tipo_atribucion,caracterizacion__tipo_atribucion_justificacion,caracterizacion__temporalidad,caracterizacion__temporalidad_justificacion,caracterizacion__aspecto,caracterizacion__aspecto_justificacion,caracterizacion_version,caracterizacion_error,tipo_configuracion,modo_semiotizacion,modo_identificacion,tipo_emocion_canonico,actantes__mediador__presente,actantes__mediador__descripcion,actantes__mediador__tipo,actantes__mediador__justificacion,actantes__verificador_normativo__presente,actantes__verificador_normativo__descripcion,actantes__verificador_normativo__tipo,actantes__verificador_normativo__evaluacion,actantes__verificador_normativo__justificacion,actantes__verificador_observacional__presente,actantes__verificador_observacional__descripcion,actantes__verificador_observacional__tipo,actantes__verificador_observacional__evaluacion,actantes__verificador_observacional__justificacion,actantes__operador_modificacion__presente,actantes__operador_modificacion__descripcion,actantes__operador_modificacion__funcion,actantes__operador_modificacion__justificacion,actantes__polaridad__negada,actantes__polaridad__tipo,actantes__polaridad__justificacion,actantes_version,actantes_error,created_at,updated_at
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,140,0,Javier Milei,no identificado,satisfacción,el sistema,el sistema productivo,actual,euforico,La valoración del sistema como 'justo' y 'productivo' denota una tonalidad positiva de satisfacción y orgullo.,cognoscitiva,"La emoción se manifiesta a través de un juicio evaluativo y racionalizado sobre la naturaleza del sistema ('más productivo', 'único sistema que es justo').",alta,El uso del superlativo 'el único sistema' y el adverbio 'no solo... sino que además' refuerza una convicción fuerte y categórica.,permanente,Se presenta como una verdad axiomática y un rasgo estable de su visión ideological sobre el capitalismo.,sin_atribucion,No existe un término del campo léxico de la emoción (ej. 'estoy satisfecho') atribuido sintácticamente al actor; la satisfacción se infiere de la valoración positiva del sistema.,contemporanea,Se sitúa en el presente de la enunciación ('ahora el sistema... es').,no_marcado,"El verbo 'es' no presenta marcas de inicio, fin o repetición.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,alegria,False,,ausente,"No hay un vehículo externo (documento, objeto, discurso ajeno) que transporte la satisfacción; se infiere del juicio axiológico del propio enunciado sobre el sistema.",False,,ausente,sin_evaluacion,"No se evalúa si es adecuado o no sentir satisfacción, sino que se describe la justicia del sistema.",False,,ausente,sin_evaluacion,No se cuestiona ni se corrobora la autenticidad de la emoción ni la veracidad de su disparador.,False,,ausente,"El discurso describe una cualidad del sistema que genera satisfacción, pero no hay una operación dirigida a modificar, inhibir o activar esa emoción en el experienciador (sí mismo).",False,afirmada,La satisfacción se predica positivamente a través de la afirmación de que el sistema ahora 'es más productivo' y 'es justo'.,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.468448+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,141,0,Javier Milei,tenemos,satisfacción,los socialistas,socialistas,realizada,euforico,Se trata de una emoción de satisfacción y triunfo frente a un adversario.,cognoscitiva,La satisfacción se manifiesta a través de una evaluación estratégica y un juicio de victoria ('jaque mate').,alta,El uso del intensificador 'más que' en 'más que en jaque mate' y el ofrecimiento de un 'bis' denotan una magnitud fuerte del sentimiento.,durable,"La emoción se extiende a lo largo de la enunciación, proyectándose en la voluntad de prolongar el goce mediante el 'bis'.",sin_atribucion,No hay términos del campo léxico de la emoción (ej. 'estoy satisfecho') atribuidos sintácticamente a un sujeto; la satisfacción se infiere de la valoración de la victoria ('jaque mate').,contemporanea,La situación de dominio se sitúa en el presente de la enunciación ('los tenemos').,perfectivo,La expresión 'los tenemos más que en jaque mate' presenta la situación como un estado ya alcanzado y completado.,v29,,cualificacion_por_indicadores_comportamiento,mostrada,por_senales_salida,alegria,True,,discurso_propio,"El propio enunciado ('les voy a dar una más, les voy a dar bis') funciona como el vehículo para producir satisfacción/entusiasmo en la audiencia.",False,,ausente,sin_evaluacion,No hay evaluación de la legitimidad de la emoción en la audiencia según una norma.,False,,ausente,sin_evaluacion,No se analiza la autenticidad de la emoción de los asistentes.,True,,activacion_emocional,La promesa de continuar el discurso ('les voy a dar bis') busca generar o intensificar la satisfacción inmediata de los asistentes.,False,afirmada,Se predica la existencia de una satisfacción que se busca alimentar.,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.468806+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,141,1,socialistas,socialistas,desesperación,tenemos más que en jaque mate,Javier Milei,inducida_proyectada,disforico,La desesperación es intrínsecamente negativa; se deduce de la posición de derrota absoluta ('jaque mate').,cognoscitiva,"La desesperación se infiere de una situación estratégica y evaluativa ('jaque mate'), un juicio sobre la derrota intelectual y política.",alta,"El uso de la metáfora del 'jaque mate' y la mención de dar un 'bis' sugieren una derrota total e irreversible, lo que implica una intensidad máxima de desesperación.",durable,"No es una reacción instantánea, sino un estado de asfixia política que se extiende mientras el 'jaque mate' persiste.",sin_atribucion,No hay términos del campo léxico de la emoción (no dice 'están desesperados'). La emoción se infiere de la situación de derrota ('jaque mate').,contemporanea,Se refiere a la situación actual de los socialistas frente al avance del discurso del enunciador en el presente.,perfectivo,"La expresión 'tenemos... en jaque mate' presenta la situación como un estado concluido, un resultado cerrado y definitivo.",v29,,cualificacion_por_componentes_descriptivo_narrativos,sostenida,por_senales_entrada,,True,,discurso_propio,"El propio discurso del orador (""todo esto"", ""les voy a dar una más"") es el vehículo que busca generar el estado de desesperación en los destinatarios.",False,,ausente,sin_evaluacion,"No se invoca ninguna norma cultural, moral o jurídica para evaluar si es correcto o incorrecto que los socialistas sientan desesperación.",False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad del sentimiento, sino que lo proyecta como consecuencia de un hecho.",True,,activacion_emocional,"El enunciador busca deliberadamente intensificar el estado de desesperación al afirmar que los tiene en ""jaque mate"" y que les dará un ""bis"".",False,afirmada,"La emoción se predica positivamente como un estado resultante de la situación descrita (""los tenemos más que en jaque mate"").",v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.469145+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,142,0,Javier Milei,uno,rechazo,estancamiento,estancamiento económico,actual,disforico,El rechazo hacia el 'estancamiento' y los mecanismos que lo producen tiene una valencia negativa.,cognoscitiva,"El rechazo se manifiesta como un juicio lógico-evaluativo sobre un modelo económico ('naturalmente', 'evidentemente eso conduce al estancamiento').",alta,"El uso de adverbios de certeza absoluta ('naturalmente', 'evidentemente') refuerza la contundencia de la postura.",permanente,Se presenta como una verdad axiomática y una postura ideológica estable del experienciador frente a la regulación y la justicia social.,sin_atribucion,"No hay términos del campo léxico de la emoción (ej. 'odio', 'detesto') atribuidos sintácticamente al actor; el rechazo se infiere de la valoración negativa del 'estancamiento'.",atemporal,El enunciado tiene un carácter gnómico; describe una ley general de causa y efecto no anclada a un momento histórico puntual.,no_marcado,"El verbo 'conduce' no presenta una marca aspectual específica de inicio, fin o repetición.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,asco,False,,ausente,"La emoción de rechazo se deriva directamente de la evaluación teórica del enunciador sobre el modelo económico, sin un vehículo externo discernible.",False,,ausente,sin_evaluacion,"No se invoca una norma moral, jurídica o social para evaluar si es adecuado o no sentir rechazo; la evaluación es técnica/económica.",False,,ausente,sin_evaluacion,No se cuestiona ni se corrobora la autenticidad de la emoción ni la veracidad del desencadenante.,False,,ausente,"El discurso describe una consecuencia lógica ('eso conduce al estancamiento') que fundamenta el rechazo, pero no hay una operación dirigida a modificar la emoción del propio Milei.",False,afirmada,"El rechazo se predica positivamente a través de la calificación negativa de los conceptos ('regula los monopolios', 'estancamiento').",v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.469507+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,143,0,Javier Milei,no identificado,indignación,agenda asesina del aborto,agenda del aborto,actual,disforico,"La valoración es marcadamente negativa, utilizando el adjetivo 'asesina' para calificar la agenda mencionada.",cognoscitiva,La indignación se despliega como un juicio evaluativo y una denuncia racionalizada sobre una estrategia política ('lo corrigen con la agenda...').,alta,El uso del calificativo fuerte 'asesina' y la estructura de pregunta retórica denotan una carga emocional elevada.,durable,"La indignación no es una reacción puntual, sino que se sostiene como el tono que atraviesa la argumentación sobre el empobrecimiento y la respuesta demográfica.",sin_atribucion,No hay términos del campo léxico de la emoción (ej. 'estoy indignado') atribuidos sintácticamente al sujeto; la indignación se infiere del uso del adjetivo 'asesina'.,contemporanea,Se refiere a una situación actual y vigente en el presente de la enunciación ('lo corrigen').,no_marcado,"No se presenta una marca gramatical específica de inicio, fin o repetición en la predicación.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,False,,ausente,"El experienciador (Milei) manifiesta su indignación basándose en la descripción de una situación factual ('agenda asesina del aborto'), pero no hay un vehículo externo (como un documento o cita) que medie la emoción; es el propio vínculo fuente-experienciador.",True,,norma_moral_o_etica,legitima,El uso del adjetivo 'asesina' para calificar la agenda del aborto invoca una norma moral/ética que legitima la indignación del experienciador.,False,,ausente,sin_evaluacion,"El texto no cuestiona ni corrobora la autenticidad del sentimiento, sino que lo califica axiológicamente.",False,,ausente,"El discurso describe la causa de la indignación del experienciador fijo, pero no hay una operación dirigida a modificar, inhibir o activar esa emoción en él mismo.",False,afirmada,Se predica positivamente la indignación a través de indicadores axiológicos ('agenda asesina').,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.469835+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,144,0,Javier Milei,podemos,indignación,Una agenda asesina,la agenda asesina,actual,disforico,El uso del adjetivo 'asesina' y la referencia al acto de 'exterminar' asignan una valencia marcadamente negativa.,cognoscitiva,"La indignación se construye a través de una evaluación intelectual y el vínculo histórico-ideológico ('orígenes ya con los egipcios', 'tratado sobre la población').",alta,El calificativo extremo 'asesina' y la mención al 'exterminio' denotan una magnitud emocional fuerte y dominante.,durable,"No es una reacción instantánea, sino una pasión que sustenta la argumentación sobre una agenda histórica.",sin_atribucion,No hay términos del campo léxico de la emoción (ej. 'estoy indignado') atribuídos sintácticamente a un actor; la emoción se infiere de la valoración negativa ('agenda asesina').,contemporanea,"Aunque cita el pasado, la indignación es el estado actual del enunciador y el auditorio frente a la vigencia de dicha agenda.",imperfectivo,"Se presenta como una condición persistente y habitual ('podemos encontrar'), sin un cierre temporal definido.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,True,,discurso_propio,El enunciado describe una 'agenda asesina' y ejemplos históricos para generar indignación en los asistentes.,False,,ausente,sin_evaluacion,"No hay un juicio sobre si es correcto o incorrecto sentir indignación, aunque se presupone.",False,,ausente,sin_evaluacion,No se cuestiona ni corrobora la autenticidad de la emoción sentida.,True,,activacion_emocional,El uso de términos como 'agenda asesina' e 'intentando exterminar' busca activar la indignación inmediata en la audiencia.,False,afirmada,La indignación se predica positivamente como reacción esperada ante la 'agenda asesina'.,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.470203+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,144,1,egipcios,egipcios,odio,los judíos,los judíos,realizada,disforico,El odio es intrínsecamente negativo y se manifiesta aquí a través de la intención de 'exterminar'.,mixta,Se infiere un componente cognoscitivo (la planificación de una 'agenda asesina') y un componente corporal/conductual (la acción física de 'intentar exterminar').,alta,"La magnitud es máxima, ya que se traduce en una 'agenda asesina' y el deseo de exterminio total.",permanente,"Se presenta como un rasgo histórico y constitutivo de la relación entre esos grupos en ese periodo ('sus orígenes ya con los egipcios'), no como un evento puntual.",sin_atribucion,"Aunque el texto menciona la acción ('intentando exterminar'), no utiliza ningún término del campo léxico de la emoción (como 'odiaban', 'odio') atribuido sintácticamente a los egipcios. La emoción se infiere del comportamiento violento.",pasado_historico,"La emoción se sitúa en el tiempo de los 'egipcios' antiguos, fuera del presente de la enunciación.",no_marcado,"No hay una marca gramatical que indique el inicio, fin o repetición del estado emocional; el verbo 'intentando' describe la acción, no el desarrollo interno de la emoción.",v29,,cualificacion_por_componentes_descriptivo_narrativos,sostenida,por_senales_entrada,,True,,accion_o_comportamiento,La emoción (odio/intención de exterminio) se manifiesta a través de la acción concreta de intentar exterminar.,True,,norma_moral_o_etica,deslegitima,"La emoción se enmarca dentro de una 'agenda asesina', lo que implica una valoración negativa y deslegitimadora desde un punto de vista moral/ético.",False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad del sentimiento, sino que lo infiere de la acción.",False,,ausente,"El discurso describe una acción histórica ('intentando exterminar'), pero no opera para modificar la emoción de los egipcios.",False,afirmada,Se afirma la existencia de la intención de exterminio ('intentando exterminar').,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.470527+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,146,0,población mundial,todos,miedo,no hubiera alimentos,escasez de alimentos,virtual,disforico,"Se asocia a la muerte y la hambruna ('no hubiera alimentos', 'morir'), tonalidades afectivas claramente negativas.",mixta,Combina lo corporal/somático ('morir') con una evaluación cognoscitiva sobre la escasez ('no hubiera alimentos para todos').,alta,"La magnitud es extrema, ya que la fuente es la aniquilación masiva de la población ('morir', 'quedaríamos mil millones').",durable,"No se trata de un susto instantáneo, sino de una situación de crisis extendida que implica la supervivencia de la especie ('quedaríamos mil millones').",sin_atribucion,No hay términos del campo léxico de la emoción (como 'miedo' o 'temor') atribuidos sintácticamente a la población; la emoción se infiere de la situación catastrófica descrita.,futuro_historico,Se refiere a un escenario hipotético que habría ocurrido en un tiempo posterior al punto de partida del relato ('lo que iba a generar').,imperfectivo,"El uso del condicional ('iba a generar', 'íbamos a morir') describe un estado proyectado como un proceso en curso o una tendencia, no como un evento puntual cerrado.",v29,,cualificacion_por_componentes_descriptivo_narrativos,sostenida,por_senales_entrada,miedo,False,,ausente,"No hay un vehículo externo (objeto, documento, acción) que transporte el miedo; la emoción surge de la situación hipotética descrita por la fuente.",False,,ausente,sin_evaluacion,El texto no evalúa si sentir miedo ante la muerte masiva es adecuado o inadecuado según una norma.,False,,ausente,sin_evaluacion,"No se cuestiona ni corrobora la autenticidad de la emoción, ya que se trata de un escenario virtual/hipotético.",False,,ausente,"El discurso describe un escenario catastrófico ('nos íbamos a morir'), pero no hay una operación dirigida a modificar, inhibir o activar el miedo en la población mundial en el presente; se registra una predicción de un estado emocional/situacional.",False,afirmada,Se predica la ocurrencia del miedo/mortandad como una consecuencia inevitable de la situación descrita ('nos íbamos a morir').,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.470888+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,146,1,Javier Milei y otros ciudadanos,nos,miedo,íbamos a morir,muerte masiva,virtual,disforico,Se trata de una emoción de miedo y angustia ante la muerte masiva.,corporal,"La emoción se vincula a la supervivencia biológica y la aniquilación física ('morir', 'no hubiera alimentos').",alta,"La magnitud es máxima, ya que la fuente es la muerte de la gran mayoría de la población ('solamente quedaríamos mil millones').",durable,"No se presenta como un susto instantáneo, sino como un escenario de colapso sistémico proyectado en el tiempo.",sin_atribucion,No hay términos del campo léxico de la emoción (como 'miedo' o 'terror') atribuidos sintácticamente a la población; la emoción se infiere de la situación de muerte masiva descrita.,pasado_historico,El uso del imperfecto ('íbamos a morir') sitúa la amenaza en un tiempo pasado respecto al momento del discurso.,no_marcado,"El verbo 'íbamos a morir' no presenta una marca aspectual específica de inicio, cese o repetición, sino una proyección de estado.",v29,,cualificacion_por_componentes_descriptivo_narrativos,sostenida,por_senales_entrada,miedo,False,,ausente,"No hay un vehículo externo (objeto, documento, acción) que transporte el miedo; la emoción surge de la situación hipotética descrita por la fuente.",False,,ausente,sin_evaluacion,El texto no evalúa si sentir miedo ante la muerte masiva es adecuado o inadecuado según una norma.,False,,ausente,sin_evaluacion,"No se cuestiona ni corrobora la autenticidad de la emoción, ya que se trata de un escenario virtual/hipotético.",False,,ausente,"El discurso describe un escenario catastrófico ('nos íbamos a morir'), pero no hay una operación dirigida a modificar, inhibir o activar el miedo en la población mundial en el presente; se registra una predicción de un estado emocional/situacional.",False,afirmada,Se predica la ocurrencia del miedo/mortandad como una consecuencia inevitable de la situación descrita ('nos íbamos a morir').,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.471216+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,146,2,supervivientes,mil millones de personas,angustia,quedaríamos mil millones de personas,colapso poblacional,virtual,disforico,"La tonalidad es claramente negativa, asociada a la muerte y la carencia ('no hubiera alimentos', 'morir').",cognoscitiva,"La angustia se deriva de una proyección evaluativa y un cálculo catastrófico sobre el futuro ('no hubiera alimentos', 'nos íbamos a morir').",alta,"La magnitud es máxima, ya que la fuente es la aniquilación masiva de la especie humana ('quedaríamos mil millones').",permanente,Se describe un estado de colapso poblacional que redefiniría la existencia humana de forma constitutiva y definitiva.,sin_atribucion,No hay términos del campo léxico de la emoción (no se menciona la palabra 'angustia' ni 'miedo') atribuidos sintácticamente a los sobrevivientes; la emoción se infiere de la situación de colapso.,futuro_historico,"La emoción se sitúa en un escenario proyectado hacia adelante ('iba a generar', 'quedaríamos').",perfectivo,"Se presenta como un resultado cerrado y finalizado ('quedaríamos mil millones'), una consecuencia consumada de la situación descrita.",v29,,cualificacion_por_componentes_descriptivo_narrativos,sostenida,por_senales_entrada,angustia,False,,ausente,"La angustia es el resultado proyectado de una situación hipotética ('esa situación lo que iba a generar'), no hay un vehículo discursivo o material que transporte la emoción, sino una causalidad situacional.",False,,ausente,sin_evaluacion,No hay juicios sobre si es correcto o incorrecto sentir angustia ante la muerte masiva.,False,,ausente,sin_evaluacion,"No se cuestiona ni se corrobora la autenticidad de la angustia, ya que se plantea como una proyección virtual.",False,,ausente,"El discurso describe una consecuencia hipotética ('nos íbamos a morir'), pero no realiza una operación dirigida a modificar o inhibir la angustia de los sobrevivientes en el presente.",False,afirmada,"La emoción se predica como una posibilidad virtual en un escenario hipotético ('lo que iba a generar'), afirmando la ocurrencia de ese estado afectivo en dicho escenario.",v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.471515+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,147,0,Javier Milei,sabemos,indignación,agenda asesina del aborto,agenda del aborto,actual,disforico,"Se utiliza el adjetivo calificativo 'asesina' para describir la agenda, lo que imprime una valencia negativa y de fuerte rechazo.",cognoscitiva,"La emoción se despliega a través de un juicio evaluativo y una denuncia basada en información ('sabemos que propusieron'), procesando la indignación como una conclusión racional sobre una agenda.",alta,El uso del término 'asesina' y la comparación hiperbólica con la cantidad de locales de McDonald's denotan una carga emocional fuerte y manifiesta.,durable,"La indignación no es una reacción instantánea a un estímulo presente, sino que se extiende sobre la comprensión de una agenda política persistente.",sin_atribucion,No existe un término del campo léxico de la emoción (ej. 'estamos indignados') atribuido sintácticamente a los actores; la indignación se infiere del juicio valorativo 'agenda asesina'.,contemporanea,"Aunque se refiere a archivos del pasado, el conocimiento y la indignación se sitúan en el presente del discurso ('hoy... sabemos').",no_marcado,"No se presenta una marca gramatical de inicio, fin o repetición en la predicación emocional; el enunciado se centra en la exposición de un hecho.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,True,,documento_o_registro,La indignación se vehiculiza a través de la mención y el contenido de registros históricos específicos ('archivos de Nixon y Kissinger').,False,,ausente,sin_evaluacion,No hay una mención explícita a una norma sociocultural o ética que valide o rechace la legitimidad de sentir indignación.,False,,ausente,sin_evaluacion,"El texto no cuestiona ni corrobora la autenticidad del sentimiento, sino que expone la fuente que lo desencadena.",False,,ausente,"El discurso expone datos para fundamentar la emoción, pero no hay una orden directa de sentirla ni una operación de inhibición o persuasión futura sobre el experienciador.",False,afirmada,La emoción se predica positivamente como un estado actual derivado del conocimiento de los hechos ('sabemos que').,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.471784+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,148,0,Javier Milei,afortunadamente,satisfacción,se equivocaron de nuevo,actores políticos/ideológicos opositores,realizada,euforico,Carga positiva explicitada por el adverbio 'afortunadamente' y la satisfacción del triunfo intelectual sobre el adversario.,cognoscitiva,La satisfacción deriva de un juicio evaluativo y racional sobre el error ajeno ('se equivocaron').,alta,El uso de 'afortunadamente' y la reafirmación del error ('de nuevo') enfatizan una satisfacción marcada.,instantanea,Se presenta como una reacción puntual ante la constatación de un hecho en el discurso.,sin_atribucion,No hay un término del campo léxico de la emoción (ej. 'estoy satisfecho') atribuido sintácticamente al actor; la emoción se infiere del adverbio 'afortunadamente' y el contexto de superioridad.,contemporanea,La satisfacción se siente y expresa en el presente de la enunciación ('hoy en el mundo viven').,no_marcado,"El verbo 'equivocaron' no presenta una marca aspectual específica de inicio, cese o iteración.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,alegria,False,,ausente,El experienciador manifiesta su estado interno sin que medie un vehículo externo; la satisfacción surge del contraste factual mencionado.,False,,ausente,sin_evaluacion,"No se invoca ninguna norma sociocultural, moral o jurídica para evaluar si es correcto o no sentir satisfacción en este caso.",False,,ausente,sin_evaluacion,"El discurso no cuestiona ni corrobora la autenticidad de la satisfacción, simplemente la expresa.",False,,ausente,"El discurso describe un estado de satisfacción derivado de un hecho ('se equivocaron'), pero no hay una operación dirigida a modificar esa emoción en el propio Milei.",False,afirmada,La emoción se predica positivamente a través del adverbio 'afortunadamente'.,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.472082+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,149,0,Javier Milei,no cesan,indignación,esa agenda asesina,la agenda del postmarxismo,actual,disforico,Se manifiesta una tonalidad negativa y de rechazo hacia lo que califica como 'agenda asesina'.,cognoscitiva,La indignación se estructura a través de un juicio evaluativo y una lectura política sobre el 'postmarxismo' y sus 'batallas de lucha de clases'.,alta,El uso del adjetivo fuerte 'asesina' para calificar la agenda del adversario denota una carga emocional elevada y tajante.,durable,La expresión 'no cesan' sugiere un estado afectivo que persiste y se extiende a lo largo del proceso político descrito.,sin_atribucion,No hay un término del campo léxico de la emoción (ej. 'estoy indignado') atribuido sintácticamente al actor; la indignación se infiere de la valoración peyorativa 'agenda asesina'.,contemporanea,Se refiere a una situación actual ('no cesan') y a un enfrentamiento político vigente en el presente de la enunciación.,imperfectivo,"El verbo 'no cesan' indica una acción en curso, un estado que se prolonga en el tiempo.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,False,,ausente,"No hay un vehículo externo (objeto, documento, acción) que transporte la indignación; la emoción se infiere de la calificación axiológica del discurso sobre el objeto",False,,ausente,sin_evaluacion,"No se invoca una norma social, moral o jurídica para evaluar si es correcto o incorrecto sentir indignación",False,,ausente,sin_evaluacion,No se cuestiona ni se corrobora la autenticidad de la indignación ni la veracidad de su disparador,False,,ausente,"El discurso describe la fuente de la indignación ('agenda asesina'), pero no hay una operación dirigida a modificar la emoción del propio Milei",False,afirmada,La emoción se predica positivamente a través de adjetivos valorativos fuertes ('agenda asesina'),v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.472360+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,150,0,Javier Milei,tuviéramos,indignación,exterminar a los humanos,la propuesta de exterminio de los neomarxistas,realizada,disforico,"Se trata de una indignación frente a una amenaza extrema ('exterminar a los humanos', 'condenarnos a la muerte').",cognoscitiva,La indignación se manifiesta a través de un razonamiento lógico-evaluativo y una crítica a la propuesta ajena ('no se le ocurre otra cosa que exterminar').,alta,La magnitud es máxima debido a la gravedad de la fuente: la muerte y la aniquilación humana.,durable,"La emoción sostiene la argumentación a lo largo del fragmento, manteniendo la tensión contra la postura neomarxista.",sin_atribucion,No hay términos del campo léxico de la emoción (ej. 'estoy indignado') atribuidos sintácticamente al sujeto; la emoción se infiere de la valoración negativa de la propuesta.,contemporanea,"El discurso se sitúa en el presente de la enunciación, criticando una propuesta vigente de un grupo político.",no_marcado,"No se presenta una marca gramatical específica de inicio, fin o repetición en la predicación emocional.",v29,,cualificacion_por_indicadores_axiologicos,mostrada,por_senales_salida,indignación,False,,ausente,"No hay un vehículo externo (documento, objeto, escena) que transporte la indignación; el experienciador manifiesta su emoción basándose en su propia evaluación de los hechos narrados.",False,,ausente,sin_evaluacion,El texto no invoca explícitamente una norma sociocultural o jurídica para juzgar si es correcto o incorrecto sentir indignación.,False,,ausente,sin_evaluacion,No hay un cuestionamiento ni una corroboración discursiva sobre la autenticidad de la emoción sentida por el experienciador.,False,,ausente,"El discurso describe la causa de la indignación y la racionaliza, pero no hay una operación dirigida a modificar, inhibir o activar la emoción en el propio Milei.",False,afirmada,La indignación se predica positivamente como una respuesta real ante la propuesta de 'exterminar a los humanos'.,v29,,2026-07-02 22:47:01,2026-07-06 08:08:34.472656+00:00
