codigo,unit_idx,frase,actores_payload,actores_version,actores_error,emociones_payload,emociones_version,emociones_error,emociones_pass2_payload,emociones_pass2_version,emociones_pass2_error,created_at,updated_at
casarosada_50357-palabras-del-presidente-de-la-nacion-javier-milei-luego-de-su-visita-al-museo-del-holocausto-yad-vashe-israel,28,"Después de haber presenciado tanta muerte expuesta en este museo, tal como una herida de la humanidad toda que aún sigue sangrando, quiero elegir la vida.","[{""marca"": ""quiero"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'quiero' y la acción de 'haber presenciado' indican un sujeto tácito que es el enunciador.""}, {""marca"": ""la humanidad toda"", ""actor"": ""la humanidad"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el sujeto que posee la herida.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""quiero"", ""tipo_emocion"": ""angustia"", ""fuente_marca"": ""tanta muerte expuesta en este museo"", ""fuente_inferencia"": ""muerte expuesta en el museo"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_componentes_descriptivo_narrativos""}, {""experienciador"": ""la humanidad"", ""experienciador_marca"": ""humanidad toda"", ""tipo_emocion"": ""dolor"", ""fuente_marca"": ""una herida de la humanidad"", ""fuente_inferencia"": ""el Holocausto"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_componentes_descriptivo_narrativos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:42:45.950856+00:00
casarosada_50357-palabras-del-presidente-de-la-nacion-javier-milei-luego-de-su-visita-al-museo-del-holocausto-yad-vashe-israel,29,"Elegir estar del lado correcto del mundo y de la historia, Jerusalén es símbolo y estandarte de la vida y la libertad.","[{""marca"": ""Elegir"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'Elegir' funciona como sujeto tácito refiriéndose al enunciador del discurso.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Elegir"", ""tipo_emocion"": ""convicción"", ""fuente_marca"": ""lado correcto del mundo y de la historia"", ""fuente_inferencia"": ""el lado correcto del mundo y de la historia"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Elegir"", ""tipo_emocion"": ""admiración"", ""fuente_marca"": ""Jerusalén"", ""fuente_inferencia"": ""Jerusalén"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:42:45.950954+00:00
casarosada_50357-palabras-del-presidente-de-la-nacion-javier-milei-luego-de-su-visita-al-museo-del-holocausto-yad-vashe-israel,30,"Elegimos la vida, elegimos Jerusalén occidental como base de nuestra embajada.","[{""marca"": ""Elegimos"", ""actor"": ""Gobierno de la Nación Argentina / Javier Milei"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'Elegimos' en primera persona del plural indica que el enunciador y su gestión toman la decisión.""}, {""marca"": ""nuestra embajada"", ""actor"": ""Embajada Argentina en Israel"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como la entidad que tendrá una base física.""}]",v22,,"[{""experienciador"": ""Gobierno de la Nación Argentina"", ""experienciador_marca"": ""Elegimos"", ""tipo_emocion"": ""esperanza"", ""fuente_marca"": ""la vida"", ""fuente_inferencia"": ""la vida"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:42:45.951051+00:00
casarosada_50357-palabras-del-presidente-de-la-nacion-javier-milei-luego-de-su-visita-al-museo-del-holocausto-yad-vashe-israel,31,"Con mi profundo deseo de Shalom, muchas gracias.","[{""marca"": ""mi"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre posesivo 'mi' refiere al enunciador del discurso.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""mi"", ""tipo_emocion"": ""esperanza"", ""fuente_marca"": ""Shalom"", ""fuente_inferencia"": ""paz"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""sostenido_en_sustantivos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 21:42:45.951146+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,0,"Palabras del Presidente de la Nación, Javier Milei en la Conferencia Política de Acción Conservadora (CPAC), en Washington, Estados Unidos

Hola a todos.","[{""marca"": ""Javier Milei"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""El texto lo nombra explícitamente como el Presidente de la Nación.""}, {""marca"": ""Conferencia Política de Acción Conservadora (CPAC)"", ""actor"": ""Conferencia Política de Acción Conservadora (CPAC)"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona como la entidad organizadora/espacio del evento.""}, {""marca"": ""todos"", ""actor"": ""asistentes a la conferencia"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'todos' en el saludo se refiere a la audiencia presente en el evento.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345150+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,1,Yo soy el león.,"[{""marca"": ""Yo"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'Yo' refiere al enunciador del discurso.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Yo"", ""tipo_emocion"": ""orgullo"", ""fuente_marca"": ""no identificado"", ""fuente_inferencia"": ""la propia identidad del enunciador"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_comportamiento""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345278+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,2,Yo también los amo.,"[{""marca"": ""Yo"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""El pronombre 'Yo' refiere al enunciador del discurso.""}, {""marca"": ""los"", ""actor"": ""público de la conferencia CPAC"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'los' hace referencia a los interlocutores que reciben el afecto del enunciador en el marco de la conferencia.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Yo"", ""tipo_emocion"": ""amor"", ""fuente_marca"": ""los"", ""fuente_inferencia"": ""público de la conferencia CPAC"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345382+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,3,"Viva la libertad, carajo.",[],v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""Viva"", ""tipo_emocion"": ""entusiasmo"", ""fuente_marca"": ""la libertad"", ""fuente_inferencia"": ""la libertad"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_comportamiento""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345488+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,4,"Parece que lo que decían como fenómeno barrial, se agrandó un poco el barrio.","[{""marca"": ""decían"", ""actor"": ""actores sociales/políticos unidentified"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'decían' posee un sujeto tácito plural que indica quiénes emitieron el juicio sobre el fenómeno barrial.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345582+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,5,"En primer lugar, muchas gracias por esta invitación; en cuanto a la conferencia, del día de hoy, dado el impacto de la Conferencia en Davos, en que señalé que Occidente está en peligro, dado el avance de las ideas estatistas, hoy haré foco en los fundamentos técnicos que sostenían dichas apreciaciones políticas, en aquella conferencia.","[{""marca"": ""invitación"", ""actor"": ""CPAC (Conferencia Política de Acción Conservadora)"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""La 'invitación' implica un ente que invita, identificado en el contexto de la unidad como los organizadores de la conferencia.""}, {""marca"": ""señalé"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'señalé' y 'haré foco' indican la acción del enunciador.""}, {""marca"": ""Occidente"", ""actor"": ""Occidente"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""El texto menciona explícitamente que 'Occidente está en peligro'.""}, {""marca"": ""avance de las ideas estatistas"", ""actor"": ""Promotores de ideas estatistas"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La nominalización 'avance de las ideas estatistas' implica sujetos que impulsan o difunden dichas ideas.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""muchas gracias"", ""tipo_emocion"": ""gratitud"", ""fuente_marca"": ""esta invitación"", ""fuente_inferencia"": ""CPAC"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""señalé"", ""tipo_emocion"": ""preocupación"", ""fuente_marca"": ""Occidente está en peligro"", ""fuente_inferencia"": ""Occidente"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345685+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,6,"En este sentido, haré foco sobre cómo la economía neoclásica y su visión de los fallos del mercado son funcionales al avance del socialismo y cómo eso destruye al crecimiento económico poniendo un freno a las mejoras contra el bienestar y la lucha contra la pobreza.","[{""marca"": ""haré"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'haré' indica la primera persona del singular, coincidiendo con el enunciador.""}, {""marca"": ""la economía neoclásica"", ""actor"": ""economía neoclásica"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Mencionada explícitamente como entidad con una 'visión'.""}, {""marca"": ""el socialismo"", ""actor"": ""socialismo"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mencionado explícitamente como actor colectivo/institucional que 'avanza'.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""haré foco"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""avance del socialismo"", ""fuente_inferencia"": ""el avance del socialismo"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345821+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,7,"En cuanto a la génesis de este problema, el problema es un problema metodológico entre modelos vs. realidad.",[],v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.345914+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,8,"Dado que la realidad es siempre muy compleja de analizar se analiza con modelos, pero – en términos generales – cuando el modelo no mapea con la realidad uno corrige el modelo, descarta el modelo y el problema con el mundo neoclásico es que, frente a este problema, que el modelo no mapea con la realidad se enojan con la realidad, llamándola fallo de mercado.","[{""marca"": ""el mundo neoclásico"", ""actor"": ""economistas neoclásicos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La expresión 'el mundo neoclásico' funciona como metonimia para referirse a los proponentes de dicha escuela económica.""}, {""marca"": ""se enojan"", ""actor"": ""economistas neoclásicos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'se enojan' posee un sujeto tácito que remite al 'mundo neoclásico' mencionado previamente en la unidad.""}]",v22,,"[{""experienciador"": ""economistas neoclásicos"", ""experienciador_marca"": ""el mundo neoclásico"", ""tipo_emocion"": ""enojo"", ""fuente_marca"": ""la realidad"", ""fuente_inferencia"": ""la realidad"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""ordenado_alrededor_de_verbos_psicologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346009+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,9,"El origen de este problema tiene que ver cuando se ponen a estudiar las cualidades normativas del equilibrio competitivo, es decir que, mientras que el análisis se centraba en la existencia, en la unicidad y en la estabilidad eso no constituía un problema grave, desde el punto de vista político.","[{""marca"": ""se ponen a estudiar"", ""actor"": ""estudiosos/economistas"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El verbo reflexivo 'se ponen a estudiar' implica un sujeto agente que realiza la acción de estudiar las cualidades normativas.""}, {""marca"": ""el análisis se centraba"", ""actor"": ""analistas/economistas"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La construcción pasiva refleja 'el análisis se centraba' infiere la existencia de sujetos que llevan a cabo dicho análisis.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346098+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,10,Y en rigor el problema aparece cuando ingresa el análisis normativo de la mano del análisis de Pareto.,[],v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346186+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,11,Básicamente la idea del óptimo de Pareto es que yo no puedo mejorar a alguien sin empeorar a otro.,"[{""marca"": ""yo"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""El pronombre 'yo' refiere al enunciador del discurso.""}, {""marca"": ""alguien"", ""actor"": ""persona A"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""El pronombre 'alguien' designa a un sujeto sujeto a mejora en el marco del modelo económico.""}, {""marca"": ""otro"", ""actor"": ""persona B"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""El pronombre 'otro' designa a un sujeto que podría empeorar según el óptimo de Pareto.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346271+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,12,"Concretamente si estoy en una situación, donde puedo mejorar a alguien y hago una mejora para alguien, sin empeorar a otro, eso se llama mejora Paretiana.","[{""marca"": ""estoy"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'estoy' y el verbo 'hago' refieren al enunciador del discurso.""}, {""marca"": ""alguien"", ""actor"": ""alguien"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como sujeto que recibe la mejora.""}, {""marca"": ""otro"", ""actor"": ""otro"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como sujeto que no debe ser empeorado.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346357+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,13,"Y obviamente, cuando esas oportunidades se agotan significa que estamos en el óptimo de Pareto.","[{""marca"": ""estamos"", ""actor"": ""Javier Milei y su auditorio"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre inclusivo 'estamos' indica la presencia del enunciador y quienes lo escuchan.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346448+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,14,"Y es ahí, donde aparecen las definiciones de fallos de mercados, que tienen distintos nombres; uno es las no convexidades, es decir la existencia de rendimientos crecientes, o para decirlo más popularmente, estructuras de mercados concentrados y monopolios.","[{""marca"": ""monopolios"", ""actor"": ""monopolios"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se mencionan explícitamente como estructuras de mercado.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346532+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,15,Otros casos son las externalidades: los bienes públicos en formación asimétrica y el “Dilema de los Prisioneros”.,"[{""marca"": ""Prisioneros"", ""actor"": ""Prisioneros"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mención literal de los sujetos involucrados en el dilema teórico citado.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346616+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,16,"Y en realidad, todas estas definiciones tan elegantes son todos elementos que habilitan la intervención del Estado y con eso el avance de los estatistas y los socialistas.","[{""marca"": ""Estado"", ""actor"": ""Estado"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como la entidad que interviene.""}, {""marca"": ""los estatistas"", ""actor"": ""estatistas"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como un grupo que avanza.""}, {""marca"": ""los socialistas"", ""actor"": ""socialistas"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como un grupo que avanza.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""no identificado"", ""tipo_emocion"": ""rechazo"", ""fuente_marca"": ""estatistas"", ""fuente_inferencia"": ""estatistas"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""no identificado"", ""tipo_emocion"": ""rechazo"", ""fuente_marca"": ""socialistas"", ""fuente_inferencia"": ""socialistas"", ""modo_existencia"": ""actual"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346710+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,17,"Pero para que no quede tan en abstracto voy a hacer un ejemplo aplicado: supongamos que estamos en el momento en que nos alumbrábamos con velas y todavía no había llegado Ericsson; obviamente en el momento en que aparece Ericsson con la lamparita, todos los fabricantes de velas van a la quiebra.","[{""marca"": ""voy a hacer"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El enunciador se incluye en la acción mediante el verbo 'voy a hacer'.""}, {""marca"": ""nos alumbrábamos"", ""actor"": ""personas en el pasado (sociedad)"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre 'nosotros' incluye a un grupo humano en un contexto histórico hipotético.""}, {""marca"": ""Ericsson"", ""actor"": ""Ericsson"", ""tipo"": ""humano_individual"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como la persona/entidad que introduce la innovación.""}, {""marca"": ""los fabricantes de velas"", ""actor"": ""fabricantes de velas"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Se menciona explícitamente como el grupo afectado por la innovación.""}]",v22,,"[{""experienciador"": ""fabricantes de velas"", ""experienciador_marca"": ""fabricantes de velas"", ""tipo_emocion"": ""angustia"", ""fuente_marca"": ""Ericsson con la lamparita"", ""fuente_inferencia"": ""la lamparita de Ericsson"", ""modo_existencia"": ""virtual"", ""tipo_configuracion"": ""cualificacion_por_componentes_descriptivo_narrativos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346804+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,18,"Naturalmente si le hubiéramos prestado atención a los intervencionistas, hoy, en lugar de tener esta hermosa conferencia, con todas estas luces, seguiríamos con velas; así es como los socialistas arruinan nuestras vidas.","[{""marca"": ""los intervencionistas"", ""actor"": ""intervencionistas"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mencionado explícitamente como el grupo al que no se le prestó atención.""}, {""marca"": ""los socialistas"", ""actor"": ""socialistas"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""Mencionado explícitamente como quienes arruinan las vidas.""}, {""marca"": ""nuestras"", ""actor"": ""ciudadanía / sociedad"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""Se infiere como el actor paciente a través del posesivo en 'nuestras vidas'.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""hubiéramos"", ""tipo_emocion"": ""rechazo"", ""fuente_marca"": ""los intervencionistas"", ""fuente_inferencia"": ""intervencionistas"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""tener"", ""tipo_emocion"": ""satisfacción"", ""fuente_marca"": ""esta hermosa conferencia"", ""fuente_inferencia"": ""conferencia CPAC"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}, {""experienciador"": ""ciudadanía / sociedad"", ""experienciador_marca"": ""nuestras vidas"", ""tipo_emocion"": ""indignación"", ""fuente_marca"": ""los socialistas"", ""fuente_inferencia"": ""socialistas"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.346923+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,19,Por suerte descartemos el óptimo de Pareto y avancemos con el progreso tecnológico.,"[{""marca"": ""descartemos"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El verbo en primera persona del plural ('descartemos', 'avancemos') incluye al enunciador del discurso.""}, {""marca"": ""avancemos"", ""actor"": ""la audiencia / seguidores de CPAC"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El uso del imperativo exhortativo en primera persona del plural ('descartemos', 'avancemos') incluye a los interlocutores.""}]",v22,,"[{""experienciador"": ""Javier Milei"", ""experienciador_marca"": ""descartemos"", ""tipo_emocion"": ""alivio"", ""fuente_marca"": ""el progreso tecnológico"", ""fuente_inferencia"": ""el progreso tecnológico"", ""modo_existencia"": ""realizada"", ""tipo_configuracion"": ""cualificacion_por_indicadores_axiologicos""}]",v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.347043+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,20,"Entonces lo primero que tenemos que entender es qué es el mercado, tener una buena definición de lo qué es el mercado.","[{""marca"": ""tenemos"", ""actor"": ""Javier Milei y su auditorio"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""El pronombre inclusivo 'tenemos' indica un sujeto colectivo compuesto por el enunciador y quienes lo escuchan.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.347133+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,21,"En este sentido, el mercado es un proceso de cooperación social, donde se intercambian derechos de propiedad, voluntariamente.","[{""marca"": ""el mercado"", ""actor"": ""el mercado"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""El texto menciona explícitamente al mercado como un proceso de cooperación social.""}, {""marca"": ""se intercambian"", ""actor"": ""agentes económicos"", ""tipo"": ""colectivo"", ""modo"": ""inferido"", ""justificacion"": ""La construcción pasiva refleja 'se intercambian', lo que implica la existencia de personas o entidades que realizan el intercambio de derechos de propiedad.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.347219+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,22,De hecho – dado que los intercambios son voluntarios – no es posible hablar de fallos de mercado porque nadie estaría haciendo acciones auto flagelantes.,"[{""marca"": ""nadie"", ""actor"": ""personas/agentes económicos"", ""tipo"": ""colectivo"", ""modo"": ""explicito"", ""justificacion"": ""El pronombre indefinido 'nadie' refiere a los sujetos que realizan los intercambios voluntarios mencionados.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.347303+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,23,"Por lo tanto, cuando definimos bien mercado todas las definiciones de intervención se derrumban.","[{""marca"": ""definimos"", ""actor"": ""Javier Milei"", ""tipo"": ""humano_individual"", ""modo"": ""inferido"", ""justificacion"": ""El verbo 'definimos' en primera persona del plural incluye al enunciador del discurso.""}, {""marca"": ""intervención"", ""actor"": ""el Estado"", ""tipo"": ""institucional"", ""modo"": ""inferido"", ""justificacion"": ""La nominalización 'intervención' en un contexto de mercado refiere a la acción del Estado sobre la economía.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.347386+00:00
casarosada_50371-palabras-del-presidente-de-la-nacion-javier-milei-en-la-conferencia-politica-de-accion-conservadora-cpac-en-washington-estados-unidos,24,"Por otra parte, también es muy importante tener bien claro cuáles son las instituciones sobre las que se construye la idea del mercado.","[{""marca"": ""las instituciones"", ""actor"": ""instituciones"", ""tipo"": ""institucional"", ""modo"": ""explicito"", ""justificacion"": ""Se mencionan explícitamente como las entidades sobre las que se construye el mercado.""}]",v22,,[],v22,,,,,2026-06-24 08:56:08,2026-07-02 22:02:50.347474+00:00
