INDEX,codigo,recorte_id,posicion,frase
3615,DISCURSO_020,DISCURSO_020_FR_028,28,"Pero si ustedes se focalizan con lo que pasó, a partir del mes de abril, la economía argentina empezó a expandirse."
3616,DISCURSO_020,DISCURSO_020_FR_029,29,"Y no sólo que se empezó a expandir, sino que -hasta el mes de diciembre- lo hizo al 10%."
3617,DISCURSO_020,DISCURSO_020_FR_030,30,Y cuando tomamos la estimación mensual de la actividad económica -que es una proxy del PBI en frecuencia mensual- el PBI de diciembre del 24 terminó 6% por encima del PBI que teníamos en el año 2023.
3618,DISCURSO_020,DISCURSO_020_FR_031,31,"Es decir que logramos hacer un ajuste de 15 puntos del PBI y que la economía, además, creciera 6%."
3619,DISCURSO_020,DISCURSO_020_FR_032,32,"Obviamente, que la contracara también fue una abrupta caída de la inflación."
3620,DISCURSO_020,DISCURSO_020_FR_033,33,"Si tomamos la inflación mayorista, que es la que menos distorsión tiene y que siempre se adelanta, pasó del 54% mensual, que -en términos anualizados- sería 17.000% a una inflación de menos del 1% mensual, que -en términos anuales- estaríamos en términos -más o menos- del 10%."
3621,DISCURSO_020,DISCURSO_020_FR_034,34,"Es decir, con lo cual además exterminamos la inflación."
3622,DISCURSO_020,DISCURSO_020_FR_035,35,"Y, mientras que todo el mundo esperaba que el desempleo volara, no pasó eso, y que la pobreza fuera de niveles estratosféricos."
3623,DISCURSO_020,DISCURSO_020_FR_036,36,"Nosotros -cuando llegamos- el sinceramiento implicaba ver un salto a la pobreza, del 57%, pero el año terminó en 35%."
3624,DISCURSO_020,DISCURSO_020_FR_037,37,"Es decir, el 22% de la población salió de la pobreza."
3625,DISCURSO_020,DISCURSO_020_FR_038,38,"Es decir, en 1 año, sacamos de la pobreza a 10 millones de seres humanos."
3626,DISCURSO_020,DISCURSO_020_FR_039,39,"Vaya que ahí, también, derribamos otro mito."
3627,DISCURSO_020,DISCURSO_020_FR_040,40,Y el tercer término es que el ajuste es impopular.
3628,DISCURSO_020,DISCURSO_020_FR_041,41,"Y ahí ya era más que una cuestión de contar con ministros brillantes, porque la verdad que soy un agradecido a las fuerzas del cielo por haberme permitido armar un equipo de excelencia, como el que tengo, donde cada uno de los ministros son descollantes en sus respectivas áreas, pero había que tomar la decisión de poner todo lo que teníamos como capital político, porque -lo más probabl - es que, frente a un ajuste de esta envergadura, se limara la popularidad."
3629,DISCURSO_020,DISCURSO_020_FR_042,42,"Y, en ese sentido, el triángulo de hierro, es decir, mi hermana Karina Milei, que está presente aquí, mi máximo asesor Santiago Caputo y yo, en esa mesa chica donde se termina de cocinar todo y que a uno le toca estar sentado en la silla eléctrica, la decisión fue: nosotros vinimos a hacer lo que había que hacer y que estábamos dispuestos a pagar los costos de hacer lo correcto."
3630,DISCURSO_020,DISCURSO_020_FR_043,43,"De hecho, preferíamos que nos echaran a patadas por hacer lo correcto, a terminar volando por los aires por no hacer lo que había que hacer y tener que arrepentirnos toda la vida por no haber hecho lo que siempre dijimos que teníamos que hacer."
3631,DISCURSO_020,DISCURSO_020_FR_044,44,"Y, en ese contexto, sorprendentemente, en el cual siempre le hablamos con la realidad, porque lo hicimos desde las elecciones mismas."
3632,DISCURSO_020,DISCURSO_020_FR_045,45,"Nosotros hicimos campaña diciendo que íbamos a ajustar el gasto público y llevaba a los actos, una motosierra."
3633,DISCURSO_020,DISCURSO_020_FR_046,46,"No sólo eso, sino que además decía que básicamente quería eliminar el Banco Central y haría una competencia de monedas, lo cual la popularización de la medida se pensó como una dolarización."
3634,DISCURSO_020,DISCURSO_020_FR_047,47,"Y entonces llevaban a los actos de campaña, billetes de un dólar enormes, con mi rostro."
3635,DISCURSO_020,DISCURSO_020_FR_048,48,"Y, además, siempre hablé de hacer las reformas pro mercado."
3636,DISCURSO_020,DISCURSO_020_FR_049,49,"También fui muy claro en nuestra política de seguridad, en materia interna."
3637,DISCURSO_020,DISCURSO_020_FR_050,50,"Dije que “el que las hace, las paga”."
3638,DISCURSO_020,DISCURSO_020_FR_051,51,"Y vaya que hemos dado cuenta de que el que las hace, las paga."
3639,DISCURSO_020,DISCURSO_020_FR_052,52,Quiero decir que no tengo ningún mérito en que la Justicia -definitivamente- haya obrado acorde a la República.
3640,DISCURSO_020,DISCURSO_020_FR_053,53,"Es todo mérito del Poder Judicial, de la Corte Suprema."
3641,DISCURSO_020,DISCURSO_020_FR_054,54,Lo único que puedo decir es que he sido consistente con mi visión republicana y dejé que los jueces actuarán libremente.
3642,DISCURSO_020,DISCURSO_020_FR_055,55,"Es decir, al ser el primer presidente,que no interfiere en la justicia, los resultados están a la vista: la Justicia hizo justicia."
3643,DISCURSO_020,DISCURSO_020_FR_056,56,"Y, también fui claro en la política internacional: me declaré a favor de la paz; a favor del libre comercio, y -desde el primer momento- definí claramente quiénes eran o quiénes yo pretendía que fueran mis aliados."
3644,DISCURSO_020,DISCURSO_020_FR_057,57,"Y esos aliados, que yo dije que iba a abrazar, son los Estados Unidos e Israel."
3645,DISCURSO_020,DISCURSO_020_FR_058,58,"De hecho, les cuento una anécdota muy interesante, porque -en cada uno de nuestros actos de campaña- solía aparecer unas filas siempre que venía con la bandera de Israel."
3646,DISCURSO_020,DISCURSO_020_FR_059,59,"Hay casos más emblemáticos, porque fueron banderas muy grandes -como el caso de Mendoza o como el caso de lo que fue Santa Fe- que verdaderamente eran muy grandes las banderas y que la camioneta, en la cual me movía, las íbamos llevando."
3647,DISCURSO_020,DISCURSO_020_FR_060,60,"Pero, el caso más estremecedor de todos fue algo que pasó en el conurbano bonaerense, en un lugar muy, muy humilde, muy postergado."
3648,DISCURSO_020,DISCURSO_020_FR_061,61,"Es una bandera que me regaló un chico, hecha sobre un paño blanco, con las dos barras azules y con la estrella, hecha a mano."
3649,DISCURSO_020,DISCURSO_020_FR_062,62,"Obviamente, no es como las otras, pero tiene tanto sentimiento, así es que nadie se debería sentir engañado por mi política internacional."
3650,DISCURSO_020,DISCURSO_020_FR_063,63,Y hoy mi popularidad es más alta que cuando asumí.
3651,DISCURSO_020,DISCURSO_020_FR_064,64,"En cada una de las elecciones locales, cuando en el 2023 no sacábamos más del 5%, estamos sacando más del 30%."
3652,DISCURSO_020,DISCURSO_020_FR_065,65,"Al kirchnerismo, a lo largo del país, le venimos ganando 6 a 0 y se espera que para octubre no sólo que La Libertad Avanza, sino que La Libertad Arrasa."
3653,DISCURSO_020,DISCURSO_020_FR_066,66,"Dicho esto, que son todos los mitos que hemos derribado; ahora voy a pasar a contar cuáles eran las condiciones iniciales y qué es lo que hicimos para evitar el desastre."
3654,DISCURSO_020,DISCURSO_020_FR_067,67,"Básicamente, Argentina tenía la combinación de lo que habían sido las tres peores crisis de su historia."
3655,DISCURSO_020,DISCURSO_020_FR_068,68,"Básicamente, tenía un desequilibrio monetario, para los que entienden de temas monetarios, había un money overhang, que -básicamente- era el doble del que teníamos, en la previa del Rodrigazo."
3656,DISCURSO_020,DISCURSO_020_FR_069,69,"En aquel momento, liberar el mercado de cambios implicó sextuplicar la tasa de inflación; por lo tanto, estábamos para multiplicarla por 12, solamente por el efecto del sobrante monetario."
3657,DISCURSO_020,DISCURSO_020_FR_070,70,"Imagínense, que veníamos con tasas de inflación arriba del 200% en el consumidor, por lo tanto, imagínense que nos hubiéramos ido muy rápidamente a tasas de inflación del 2500% anual."
3658,DISCURSO_020,DISCURSO_020_FR_071,71,Pero no sólo eso.
3659,DISCURSO_020,DISCURSO_020_FR_072,72,"Además, teníamos una situación en el Banco Central que era aún peor que la que había en el año ‘89, cuando fue la hiperinflación de Alfonsín, donde la inflación mayorista, por ejemplo, fue del 5000%."
3660,DISCURSO_020,DISCURSO_020_FR_073,73,"Básicamente, nosotros teníamos - yo después lo voy a volver a repetir-, pero teníamos cuatro bases monetarias en pasivos remunerados, y donde el gobierno anterior se había encargado de pasarlos de un promedio de 60 días, lo había pasado a 1 día."
3661,DISCURSO_020,DISCURSO_020_FR_074,74,"Es decir, que se podría haber quintuplicado la cantidad de dinero en un sólo día."
3662,DISCURSO_020,DISCURSO_020_FR_075,75,Esa es una de las tantas bombas que dejaron.
3663,DISCURSO_020,DISCURSO_020_FR_076,76,"Y además, teníamos indicadores de pobreza e indigencia, aún peores que los que teníamos en la salida de la convertibilidad en el 2001."
3664,DISCURSO_020,DISCURSO_020_FR_077,77,"Es más, al momento de asumir, la inflación ya se medía en términos diarios y venía dando arriba del uno y medio diario."
3665,DISCURSO_020,DISCURSO_020_FR_078,78,"Es más, la inflación, si bien la inflación al consumidor dio 25%, la inflación mayorista -que es la que siempre se adelanta- dio 54%."
3666,DISCURSO_020,DISCURSO_020_FR_079,79,"Además, Argentina no crecía desde el año 2011, por lo tanto, el PBI per cápita estaba un 15% debajo de aquella marca histórica."
3667,DISCURSO_020,DISCURSO_020_FR_080,80,"Como si fuera poco, con el control de cambios había una brecha cambiaria del 200%; es decir, la relación entre el tipo de cambio paralelo y el oficial era de 3 a 1."
3668,DISCURSO_020,DISCURSO_020_FR_081,81,"Las reservas internacionales netas eran negativas, en 12.000 millones de dólares."
3669,DISCURSO_020,DISCURSO_020_FR_082,82,"Teníamos un déficit fiscal de 5 puntos del PBI y un cuasi fiscal de 10 puntos del PBI, o sea que el desequilibrio en las cuentas públicas era de 15 puntos del PBI."
3670,DISCURSO_020,DISCURSO_020_FR_083,83,"Además, teníamos el programa con el Fondo Monetario estaba caído."
3671,DISCURSO_020,DISCURSO_020_FR_084,84,"Argentina no había cumplido ni una sola meta, ni una, ni una."
3672,DISCURSO_020,DISCURSO_020_FR_085,85,"Por lo tanto, el programa estaba caído."
3673,DISCURSO_020,DISCURSO_020_FR_086,86,"Teníamos deuda con importadores por 45.000 millones de dólares y, como si esto fuera poco, teníamos deudas en pesos, por el equivalente a 90.000 millones de dólares, que - básicamente - venían a ser como siete bases monetarias extras."
3674,DISCURSO_020,DISCURSO_020_FR_087,87,"O sea que imagínense que teníamos siete bases monetarias en la deuda en pesos, teníamos cuatro bases monetarias de los pasivos remunerados del Banco Central; ya eso suma 11, hubiera multiplicado por 12 la cantidad de dinero."
3675,DISCURSO_020,DISCURSO_020_FR_088,88,El money overhang hubiera hecho multiplicar la inflación por 12 veces.
3676,DISCURSO_020,DISCURSO_020_FR_089,89,"Íbamos directamente a una catástrofe inflacionaria, y en ese contexto, seguramente, porque es muy parecido a lo que pasó en Venezuela, nos hubiéramos ido a niveles de 95, 98% de pobreza."
3677,DISCURSO_020,DISCURSO_020_FR_090,90,"Voy a ser un poquito no técnico, porque esto lo requiere, pero nosotros hemos demostrado que somos liberales libertarios y no que somos liberales libertarados."
3678,DISCURSO_020,DISCURSO_020_FR_091,91,"Hago la mención porque algunos anarcocapitalistas radicalizados me acusan de comunista, básicamente porque no cerré el Banco Central que lo podría haber hecho el primer día."
3679,DISCURSO_020,DISCURSO_020_FR_092,92,"Concretamente, uno de los que los hace es Hans-Hermann Hoppe y lo que no se da cuenta es que si yo hubiera cerrado el Banco Central el primer día, los pases y la base monetaria son deuda."
3680,DISCURSO_020,DISCURSO_020_FR_093,93,"Y que si ustedes no honran su deuda, el valor de esa deuda se hace cero."
3681,DISCURSO_020,DISCURSO_020_FR_094,94,"Para que el valor del dinero se haga cero, es decir que los saldos reales se hagan cero, significa que los precios tienden a infinito."
3682,DISCURSO_020,DISCURSO_020_FR_095,95,"Lo señalo porque uno tiene el marco normativo y trata, cada vez, parecerse más a ese marco normativo, pero -a veces- no es tan fácil, a veces demanda tiempo y en ese contexto, si nosotros hubiéramos hecho esa estupidez básicamente hubiéramos desatado una hiperinflación, aún peor de la que estoy describiendo, en términos monetarios dados los desequilibrios."
3683,DISCURSO_020,DISCURSO_020_FR_096,96,Y si hubiéramos hecho eso –seguramente- los peronistas hubieran empezado con los saqueos y todo ese tipo de maquinaria que manejan a la perfección.
3684,DISCURSO_020,DISCURSO_020_FR_097,97,Y –probablemente- nos hubieran destituido.
3685,DISCURSO_020,DISCURSO_020_FR_098,98,"Hoy, yo no estaría acá en este rol de Presidente de la Argentina."
3686,DISCURSO_020,DISCURSO_020_FR_099,99,Argentina se parecería muchísimo a la peor versión de Venezuela.
3687,DISCURSO_020,DISCURSO_020_FR_100,100,"Y, seguramente, usarían -nuestro caso- como un caso, donde las ideas de la Libertad fallaron."
3688,DISCURSO_020,DISCURSO_020_FR_101,101,"Por lo tanto, otra cosa que tenemos que tener en cuenta es que, en la política, es importante la secuencialidad; es decir, tenemos que tener claro a dónde queremos ir, pero tenemos que tener todo el tiempo el modelo de equilibrio general intertemporal en la cabeza, y tener en cuenta no sólo lo que pasa con la economía, sino cuáles son las interacciones con la política y el equilibrio social."
3689,DISCURSO_020,DISCURSO_020_FR_102,102,"Entonces, proponer cerrar el Banco Central el primer día como una tarea que demanda una hora, verdaderamente es una estupidez."
3690,DISCURSO_020,DISCURSO_020_FR_103,103,Afortunadamente para los argentinos y -en contra de toda la dirigencia- no lo hicimos y estamos saliendo.
3691,DISCURSO_020,DISCURSO_020_FR_104,104,"De hecho, lo que voy a pasar a contar ahora es –básicamente- qué es lo que hicimos para evitar este calvario."
3692,DISCURSO_020,DISCURSO_020_FR_105,105,"Lo primero que hicimos es, nosotros consideramos que la inflación es de naturaleza monetaria."
3693,DISCURSO_020,DISCURSO_020_FR_106,106,"Nosotros consideramos que la inflación es -siempre y en todo lugar- un fenómeno monetario generado por un exceso de oferta de dinero, ya sea porque subió la oferta y/o cayó la demanda, es decir, pueden pasar las dos cosas juntas y eso lleva a una pérdida del poder adquisitivo del dinero, y eso significa que todos los precios - expresados en unidades monetarias - suben."
3694,DISCURSO_020,DISCURSO_020_FR_107,107,"Por lo tanto, lo primero que teníamos que hacer si queríamos terminar con la inflación era – básicamente - cortar con la emisión monetaria."
3695,DISCURSO_020,DISCURSO_020_FR_108,108,"El primer grifo, que teníamos para cortar la emisión monetaria era el déficit fiscal, y ahí teníamos que hacer un ajuste de 5 puntos del PBI, pero se imaginarán que -dadas las circunstancias- no era la obra de un cirujano, era la obra de un carnicero."
3696,DISCURSO_020,DISCURSO_020_FR_109,109,"Entonces, el ajuste original no fue de 5 puntos del PBI, fue de 7."
3697,DISCURSO_020,DISCURSO_020_FR_110,110,"Básicamente cortamos de cuajo la obra pública, que es una fuente de corrupción enorme en Argentina; cortamos de cuajo las transferencias discrecionales a las provincias."
3698,DISCURSO_020,DISCURSO_020_FR_111,111,"No solo eso, sino que además echamos a 50.000 empleados públicos."
3699,DISCURSO_020,DISCURSO_020_FR_112,112,"Por otra parte, todos los contratos que se van venciendo no se renuevan, salvo que sean en situaciones muy, muy particulares."
3700,DISCURSO_020,DISCURSO_020_FR_113,113,"Y, además, empezamos a recomponer las tarifas; empezamos a hacer el ajuste de tarifas."
3701,DISCURSO_020,DISCURSO_020_FR_114,114,"Cuando nosotros llegamos, el precio de los servicios públicos solamente cubría el 20% de los costos; hoy, estamos orgullosos de poder decir que se cubre el 100% del costo."
3702,DISCURSO_020,DISCURSO_020_FR_115,115,"Por lo tanto, también hicimos todo esto con recomposición de tarifas."
3703,DISCURSO_020,DISCURSO_020_FR_116,116,"Es decir, lo interesante de este Programa de Estabilización es que nunca violentó el derecho de propiedad; se respetó la deuda del Banco Central, pues, en otros momentos se hicieron y se aplicaron plan Bonex."
3704,DISCURSO_020,DISCURSO_020_FR_117,117,"Nosotros hemos honrado esa deuda, no hemos violentado el derecho de propiedad."
3705,DISCURSO_020,DISCURSO_020_FR_118,118,"No sólo eso, no hemos aplicado controles de precios."
3706,DISCURSO_020,DISCURSO_020_FR_119,119,"No sólo eso, sino que además nunca le mentimos a la gente haciendo el ajuste de las tarifas antes y lanzar el programa de estabilización después."
3707,DISCURSO_020,DISCURSO_020_FR_120,120,Lo hicimos durante el propio programa.
3708,DISCURSO_020,DISCURSO_020_FR_121,121,"Por eso la baja de la tasa de la inflación en el indicador minorista, o sea, en el precio de consumidor, es más lenta."
3709,DISCURSO_020,DISCURSO_020_FR_122,122,"No sólo eso: tampoco fuimos al atajo de fijar el tipo de cambio y, a pesar de todo eso, hoy la tasa de inflación ha bajado mucho más rápidamente que el programa más exitoso de la historia argentina que fue la convertibilidad."
3710,DISCURSO_020,DISCURSO_020_FR_123,123,"Si ustedes toman la inflación en dólares, es decir corrigen por el crawling peg que teníamos, básicamente van a ver que la inflación en dólares bajó muchísimo más rápido."
3711,DISCURSO_020,DISCURSO_020_FR_124,124,"Es decir que -en términos de estabilización- el programa diseñado por Toto Caputo, Santiago Bausili y todo el equipo es mejor que el programa de convertibilidad que había diseñado Domingo Cavallo."
3712,DISCURSO_020,DISCURSO_020_FR_125,125,"A su vez, nosotros -en la cuestión monetaria- tuvimos que ir haciendo distintas etapas."
3713,DISCURSO_020,DISCURSO_020_FR_126,126,"Entonces, la primera etapa fue cortar con el déficit fiscal; la segunda etapa, entonces, requería ahora cortar con el déficit cuasifiscal, que es la deuda del Banco Central."
3714,DISCURSO_020,DISCURSO_020_FR_127,127,"En rigor, esa deuda nunca debería haber estado en el Banco Central, porque era el déficit que tenía el Tesoro Nacional, que se financiaba con emisión monetaria, y como era tanto el dinero que tiraban a la calle, lo esterilizaba el Banco Central y pagaba tasa de interés."
3715,DISCURSO_020,DISCURSO_020_FR_128,128,No hace falta que les cuente lo que eso implica en términos de la desagradable aritmética monetarista de Sargent y Wallace.
3716,DISCURSO_020,DISCURSO_020_FR_129,129,"Entonces, básicamente, una vez que corregimos el tipo de cambio para cerrar la brecha, una de las cosas que sucedió es que arbitramos las tasas en dólares, y eso tuvo un efecto de que, si bien las tasas en dólares eran positivas; en pesos en términos reales era negativa."
3717,DISCURSO_020,DISCURSO_020_FR_130,130,"Y eso permitió, en parte, licuar la deuda en pesos, aun cuando se mantuvieran retornos positivos en dólares."
3718,DISCURSO_020,DISCURSO_020_FR_131,131,"Y, al tiempo que el Tesoro seguía mostrando equilibrio fiscal, nos permitió ir pasando la deuda desde el Banco Central al Tesoro Nacional, y en 6 meses terminamos de limpiar el balance del Banco Central."
3719,DISCURSO_020,DISCURSO_020_FR_132,132,"Pero, una vez concluida esa parte, nosotros pasamos a un programa, como tuvimos un ataque especulativo, nos dimos cuenta de que estábamos cometiendo un error con la política monetaria, y era que estábamos comprando dólares."
3720,DISCURSO_020,DISCURSO_020_FR_133,133,"Y nosotros, originalmente y de manera equivocada -porque creíamos que esa compra de dólares estaba acompañada de demanda de dinero- ."
3721,DISCURSO_020,DISCURSO_020_FR_134,134,"En general, cuando ustedes tienen un tipo de cambio fijo, o tienen crawling peg, sigue ese sendero - lo cual es una forma de fijarlo también, pero que le permite en ""saltitos""-, nosotros comprábamos muchísimos dólares, que además los usamos para pagar deuda."
3722,DISCURSO_020,DISCURSO_020_FR_135,135,Para que -más o menos tengan una idea- es la primera vez en la historia argentina que Argentina paga en un año 45.000 millones de deuda.
3723,DISCURSO_020,DISCURSO_020_FR_136,136,"O sea, bajamos la deuda en 45.000 millones de dólares."
3724,DISCURSO_020,DISCURSO_020_FR_137,137,"De hecho, la relación deuda/producto de Argentina pasó de niveles del 90 %, a niveles del 40 %."
3725,DISCURSO_020,DISCURSO_020_FR_138,138,"Pero esta situación hizo que –básicamente- nosotros comprábamos los dólares e inyectábamos pesos, pero claro, como había control de capitales, no es que en rigor a mí me estaban comprando pesos."
3726,DISCURSO_020,DISCURSO_020_FR_139,139,"Como yo tenía la restricción de liquidar las exportaciones, no es que me estaban comprando pesos; en realidad, me vendían dólares porque estaban obligados."
3727,DISCURSO_020,DISCURSO_020_FR_140,140,"Eso que -en un mercado libre- la operación es el espejo una de la otra, con control de capitales, no; y eso hacía que nosotros estuviéramos emitiendo dinero de más, y eso hacía que la inflación tardara en bajar, lo cual a mi me generaba una situación bastante..."
3728,DISCURSO_020,DISCURSO_020_FR_141,141,se imaginarán que no le tengo mucho apego a la inflación.
3729,DISCURSO_020,DISCURSO_020_FR_142,142,"Y ahí nos dimos cuenta que eso era un error, que nosotros mismos estábamos dándole combustible a la inflación."
3730,DISCURSO_020,DISCURSO_020_FR_143,143,"Entonces pasamos a lo que fue el Programa de Emisión Cero, es decir, base monetaria cero."
3731,DISCURSO_020,DISCURSO_020_FR_144,144,"Y como básicamente estábamos obligando a los exportadores a liquidar, entonces comprábamos los dólares, pero -por otra ventana– devolvíamos en el mercado, y entonces para que -más o menos- se pareciera en algo a un mercado libre; no es que estábamos saliendo a controlar el tipo de cambio, no."
3732,DISCURSO_020,DISCURSO_020_FR_145,145,"O sea, mi obsesión era que no creciera la cantidad de dinero."
3733,DISCURSO_020,DISCURSO_020_FR_146,146,"Y así es que la base monetaria amplia está fija desde el año pasado - y si uno considera que los rezagos de la política monetaria en Argentina, son entre 18 y 24 meses, yo hoy les puedo asegurar que -para mitad del año que viene- en Argentina la inflación habrá sido una mala historia, pero que se terminó."
3734,DISCURSO_020,DISCURSO_020_FR_147,147,"Pero, después, nos encontramos con otro problema."
3735,DISCURSO_020,DISCURSO_020_FR_148,148,"Como verán, la política económica, todo el tiempo, resuelve problemas."
3736,DISCURSO_020,DISCURSO_020_FR_149,149,"Entonces, lo que lanzamos fue la idea de la dolarización endógena, es que la gente pudiera usar en sus transacciones, cualquier moneda: es decir, para pagar, para comprar, para vender."
3737,DISCURSO_020,DISCURSO_020_FR_150,150,"Porque lo que estábamos empezando a ver es que - si nosotros dejábamos la cantidad de dinero fija - si la demanda de dinero se empezaba a recomponer, porque - por ejemplo - la base monetaria, en términos del PBI, estaba en 2 puntos y medio; históricamente la base monetaria en Argentina tiene pisos de 8 a 9 % y techos de 15."
3738,DISCURSO_020,DISCURSO_020_FR_151,151,"Entonces, claramente, hay un problema de muy poco dinero en la economía."
3739,DISCURSO_020,DISCURSO_020_FR_152,152,Y además la economía está creciendo.
3740,DISCURSO_020,DISCURSO_020_FR_153,153,"Entonces, evidentemente, se iba a generar un fuerte exceso de demanda de dinero."
3741,DISCURSO_020,DISCURSO_020_FR_154,154,"Eso no nos preocupaba demasiado, porque como todavía hay sobrante monetario, en tanto y en cuanto haya sobrante monetario, la tasa de inflación va a empezar a ceder, pero el problema radica en que el día que llegue a 0, quiere decir que nos absorbimos todo el money overhang, y, consecuentemente, tenemos que prepararnos para una economía de deflación, y no tenemos la estructura contractual armada para tener deflación."
3742,DISCURSO_020,DISCURSO_020_FR_155,155,"Y, si eso ocurre, podría terminar generando un atascamiento, o que se empaste el crecimiento económico."
3743,DISCURSO_020,DISCURSO_020_FR_156,156,"Entonces, por eso es que propusimos esto de que la gente empezara a utilizar su moneda."
3744,DISCURSO_020,DISCURSO_020_FR_157,157,"Pero no funcionó, no funcionó."
3745,DISCURSO_020,DISCURSO_020_FR_158,158,"La gente no quería usar sus dólares, la gente no quería hacer transacciones en moneda extranjera."
3746,DISCURSO_020,DISCURSO_020_FR_159,159,Entonces habíamos arreglado la cuestión fiscal; habíamos arreglado el pasivo del Banco Central.
3747,DISCURSO_020,DISCURSO_020_FR_160,160,"Entonces -para darle más seguridad a los argentinos- decidimos arreglar el activo del Banco Central, concretamente."
3748,DISCURSO_020,DISCURSO_020_FR_161,161,Entonces fuimos al Fondo Monetario Internacional y le hicimos una propuesta para recapitalizar el Banco Central.
3749,DISCURSO_020,DISCURSO_020_FR_162,162,"Es decir - a diferencia de lo que fueron todos los programas con el Fondo Monetario Internacional - que eran para financiar el déficit fiscal y manejar la transición, nosotros el ajuste ya lo habíamos hecho."
3750,DISCURSO_020,DISCURSO_020_FR_163,163,"Además, hay un fuerte compromiso no sólo mío por el equilibrio fiscal, sino también por cada uno de mis ministros."
3751,DISCURSO_020,DISCURSO_020_FR_164,164,Hay algunas anécdotas de mis ministros que son maravillosas.
3752,DISCURSO_020,DISCURSO_020_FR_165,165,"Por ejemplo, un día Toto Caputo, el Ministro de Economía, tenía que salir de la reunión porque estaba en algunas negociaciones, y entonces yo le digo al resto de los ministros: “Este hombre está haciendo un esfuerzo enorme, estamos haciendo un ajuste fiscal enorme."
3753,DISCURSO_020,DISCURSO_020_FR_166,166,Lo que nos va a mantener adentro de la administración es el equilibrio de las cuentas públicas.
3754,DISCURSO_020,DISCURSO_020_FR_167,167,"Así que les pido que vayan pensando un ajuste de 10% extra, sobre cada uno de sus ministerios”."
3755,DISCURSO_020,DISCURSO_020_FR_168,168,"Lo más sorprendente es que cuando fui a la reunión de Gabinete posterior, todos me habían traído sus powerpoints con sus ajustes."
3756,DISCURSO_020,DISCURSO_020_FR_169,169,Eso es maravilloso.
3757,DISCURSO_020,DISCURSO_020_FR_170,170,Tengo todos los ministros alineados con mantener el equilibrio fiscal.
3758,DISCURSO_020,DISCURSO_020_FR_171,171,Esto es pocas veces visto.
3759,DISCURSO_020,DISCURSO_020_FR_172,172,"En general, los ministros suelen gastar, y el malo de la película es el ministro de Economía."
3760,DISCURSO_020,DISCURSO_020_FR_173,173,"Yo no sé si es porque a mis ministros actuales no les gusta gastar o porque saben que no se la van a tener, que ver con el ministro, sino que se la van a tener que ver conmigo."
3761,DISCURSO_020,DISCURSO_020_FR_174,174,"Y, en ese sentido, una de las cosas que hicieron los gobiernos anteriores: le colocaban deuda al Banco Central, en formato de letras intransferibles, con lo cual, instrumentos absolutamente inlíquidos, y se llevaban los dólares."
3762,DISCURSO_020,DISCURSO_020_FR_175,175,"Y si ustedes se fijan, si los saldos reales de largo plazo, tienen que tender a cero, o sea, la condición de transversalidad es cero, yo puedo llegar, supongamos que lo pongo en un té grande, después lo hacen todo lo grande que quieran, pero si los saldos reales tienen que ser cero, o son cero porque M es 0 o porque P tiende a infinito."
3763,DISCURSO_020,DISCURSO_020_FR_176,176,"Entonces, ¿eso qué es lo que hace?"
3764,DISCURSO_020,DISCURSO_020_FR_177,177,"Cuanto más dañado está el balance del Banco Central, el nivel de precios que hace los saldos reales cero es cada vez más alto."
3765,DISCURSO_020,DISCURSO_020_FR_178,178,"Entonces, ustedes toman la línea que une los precios actuales, con ese nivel de precios que cierra la condición de transversalidad: les da implícita la tasa de inflación a la cual viajaba la economía argentina."
3766,DISCURSO_020,DISCURSO_020_FR_179,179,"Por lo tanto, en la medida que recompusiéramos el balance del Banco Central, el índice de precios para ser cero es cada vez menor."
3767,DISCURSO_020,DISCURSO_020_FR_180,180,"Y, en ese sentido, es que fuimos y recompusimos el balance del Banco Central."
3768,DISCURSO_020,DISCURSO_020_FR_181,181,"Nosotros calculábamos que necesitábamos para esa operación, 12.000 millones de dólares y poder abrir el cepo."
3769,DISCURSO_020,DISCURSO_020_FR_182,182,"Como tanto “Toto”, como yo somos muy aversos al riesgo, aunque no parezca, pero la silla eléctrica corrige algunos comportamientos."
3770,DISCURSO_020,DISCURSO_020_FR_183,183,"Y en ese sentido dijimos: “bueno, vamos a decir que si nos dan 15.000 millones de dólares salimos”; así teníamos para tirar al mercado 3.000 millones de dólares."
3771,DISCURSO_020,DISCURSO_020_FR_184,184,"Y, bueno, empezamos a trabajar en un acuerdo con el Fondo, y la verdad es que recibimos un paquete de 20.000 millones de dólares del Fondo Monetario Internacional; 12.000 millones de dólares del Banco Mundial; 10.000 millones del BID, además una REPO por 2.000 millones de dólares, que la sacamos ayer."
3772,DISCURSO_020,DISCURSO_020_FR_185,185,"Y además, China nos renovó el vencimiento del swap, que eran 5.000 millones de dólares más."
3773,DISCURSO_020,DISCURSO_020_FR_186,186,"Es decir, que el paquete total era, básicamente, de 49.000 millones de dólares, donde cerca de 20.000 iban a ser cash."
3774,DISCURSO_020,DISCURSO_020_FR_187,187,"Por lo tanto - a diferencia de lo que decía toda la clase política y todos los economistas - que no íbamos a abrir el cepo, en un año electoral, fuimos y lo abrimos."
