codigo,recorte_id,posicion,frase
DISCURSO_020,DISCURSO_020_FR_079,79,Porque sin la protección de estas tres anclas morales no podría existir nunca la inversión ni el equilibrio.
DISCURSO_020,DISCURSO_020_FR_080,80,"A raíz de este cambio de paradigma, es común escuchar que – hoy - el mundo esté hablando del milagro económico argentino."
DISCURSO_020,DISCURSO_020_FR_081,81,"Ganamos las elecciones bajo la promesa de que íbamos a comerciar más y comerciar mejor, y para eso, primero, debimos abrirnos al comercio."
DISCURSO_020,DISCURSO_020_FR_082,82,"Y si, en este frente, teníamos a todo el establishment dispuesto a cualquier cosa para detener el progreso, nosotros tendríamos que estar dispuestos a todo y más para asegurarlo."
DISCURSO_020,DISCURSO_020_FR_083,83,"Por eso encaramos la gestión en la forma en la que lo hicimos: ordenar la macroeconomía; sanear el Banco Central y salir del control cambiario, bajo tres anclas inamovibles que de tanto repetirlas ya las grabamos a fuego en la memoria, de todos los argentinos: el ancla fiscal, el ancla monetaria y el ancla cambiaria."
DISCURSO_020,DISCURSO_020_FR_084,84,"Aunque esta última, el ancla cambiaria, ya cumplió su cometido y – hoy - nos encontramos en un sistema de flotación, y el comportamiento del tipo de cambio dependerá de nuestros compromisos, con las otras dos anclas."
DISCURSO_020,DISCURSO_020_FR_085,85,"Así inauguramos un modelo de déficit cero, emisión monetaria cero y brecha cambiaria cero."
DISCURSO_020,DISCURSO_020_FR_086,86,"Para ordenar la macro tuvimos que atacar el huevo de la serpiente, que era el déficit fiscal."
DISCURSO_020,DISCURSO_020_FR_087,87,"Así, avanzamos - sin tregua - sobre una infinidad de gastos espurios, que la política había cargado sobre las espaldas de todos los argentinos y de los cuales se servía para beneficiarse económica y políticamente."
DISCURSO_020,DISCURSO_020_FR_088,88,"Gracias a estas medidas alcanzamos el superávit fiscal, en nuestro primer mes de mandato, algo que todos decían que era imposible, y lo sostuvimos durante ya 17 meses, algo que no sucedía en ese país hace más de 100 años."
DISCURSO_020,DISCURSO_020_FR_089,89,"Hoy, la Argentina es uno de los 5 países del mundo, con superávit financiero."
DISCURSO_020,DISCURSO_020_FR_090,90,"Y planeamos seguir recortando cualquier gasto no esencial que tenga el Estado y pueda ser reemplazado por gestión privada, y vetar cualquier proyecto de ley que atente contra el equilibrio fiscal, porque - como bien decían Friedman y Rothbard - la verdadera carga fiscal está en el tamaño del Estado."
DISCURSO_020,DISCURSO_020_FR_091,91,"Para sanear el Banco Central, por otro lado, tuvimos que solucionar dos grandes bombas que nos dejó la gestión anterior: por un lado, la avalancha de emisión endógena que nos dejaron, lo cual solucionamos, hace ya varios meses; por otro lado, la recomposición de activos de nuestro Banco Central, que ya logramos rescatar gracias a un acuerdo con el Fondo Monetario Internacional en abril."
DISCURSO_020,DISCURSO_020_FR_092,92,"Todo esto nos permitió sacar el control de cambios que oficiaba como una piedra en la puerta giratoria y, a costa de impedir que salieran divisas, impedía que las inversiones también entraran."
DISCURSO_020,DISCURSO_020_FR_093,93,"Todo esto lo cuento para demostrar que nosotros ordenamos la macroeconomía con soluciones de mercado, sin vulnerar contratos, ni defaultear deudas, porque la confianza es la piedra angular sobre la que se sostiene el comercio y la economía, y nadie puede confiar en un país que no te permite hacer lo que quieras, con el fruto de tu trabajo y tus inversiones, y nadie confiará jamás en un país que pide plata prestada pero no la devuelve."
DISCURSO_020,DISCURSO_020_FR_094,94,"No es por casualidad que hayamos heredado un riesgo país, de cerca de 3000 puntos básicos y que el mismo – actualmente - esté camino a los 600 y buscando romper ese piso de 600."
DISCURSO_020,DISCURSO_020_FR_095,95,"Hoy, habiendo atravesado un año y medio de nuestro gobierno con el foco puesto en generar las condiciones necesarias para que el comercio se desarrolle debidamente, nos encontramos ante números muy prometedores."
DISCURSO_020,DISCURSO_020_FR_096,96,"Si al inicio, de nuestro mandato, invitamos a todo el planeta a juzgarnos por nuestras intenciones, hoy los invitamos - amablemente - a juzgarnos por los resultados que alcanzamos en menos de dos años."
DISCURSO_020,DISCURSO_020_FR_097,97,"La actividad económica, en el primer trimestre del año, creció un 6% y hoy, en el segundo trimestre viene viajando al 8%."
DISCURSO_020,DISCURSO_020_FR_098,98,"Eso, después de haber hecho el ajuste fiscal más grande, de la historia de la humanidad, habiendo ajustado 15 puntos del PBI."
DISCURSO_020,DISCURSO_020_FR_099,99,"A su vez, el patentamiento de vehículos creció un 90% interanual y vio su mejor primer trimestre desde el 2018."
DISCURSO_020,DISCURSO_020_FR_100,100,"En abril, tuvimos la mayor cantidad de hipotecas en un mes, desde 2008 y la mayor cantidad de escrituras de compraventa en nuestra provincia con mayor cantidad de habitantes desde que se empezaron a medir en 2005."
DISCURSO_020,DISCURSO_020_FR_101,101,"Según los últimos datos publicados, en abril de este año, la industria creció 8,5%, respecto al año anterior y la construcción casi un 26%, también, en forma interanual."
DISCURSO_020,DISCURSO_020_FR_102,102,"En el transporte aerocomercial venimos de récord en récord, pues tuvimos - el febrero - con mayor cantidad de pasajeros transportados en avión en la historia de nuestro país; vimos también el mejor abril de nuestra historia, superando por 9% el de abril de 2019, el mejor hasta hoy, con un aumento de 21%, en pasajeros internacionales y 13% de pasajeros de cabotaje comparado contra el 2024."
DISCURSO_020,DISCURSO_020_FR_103,103,"En abril, la producción de petróleo en Vaca Muerta creció un 22% interanual, también vimos un crecimiento interanual del 7,3% en la producción de gas."
DISCURSO_020,DISCURSO_020_FR_104,104,"En términos de exportaciones - este año - tuvimos nuestro mejor primer trimestre en toda la historia, en términos de cantidades exportadas."
DISCURSO_020,DISCURSO_020_FR_105,105,"Y estos son solo algunos números, que se dieron a conocer en las últimas semanas; llevamos meses con noticias de este tipo que - a los medios - no les gusta informar."
DISCURSO_020,DISCURSO_020_FR_106,106,"Esto se da porque, por un lado, está cayendo – notablemente - la inflación, la cual en menos de un año será tan solo un mal recuerdo, y a su vez, en una situación donde aumenta la demanda de dinero, dado que los pesos ya no se derriten en las manos, de sus dueños."
DISCURSO_020,DISCURSO_020_FR_107,107,"Pero también se da porque, por otro lado, está creciendo el salario privado, de manera sostenida hace 12 meses."
DISCURSO_020,DISCURSO_020_FR_108,108,"Aquí quiero contarles que, cuando sinceramos las variables macro la pobreza - en Argentina - era del 57%."
DISCURSO_020,DISCURSO_020_FR_109,109,"Es decir, el 57% de la población argentina estaba debajo de la línea de la pobreza; y hoy, después de más de un año de implementar la reforma pro mercado más grande de la historia argentina, la pobreza es del 35%."
DISCURSO_020,DISCURSO_020_FR_110,110,"Pero, a veces, los números parecen algo fríos en esta mejora en donde la pobreza cae 22 puntos."
DISCURSO_020,DISCURSO_020_FR_111,111,"En términos de cantidad de seres humanos, quiero contarles que - en un año - sacamos de la pobreza a 10 millones de argentinos."
DISCURSO_020,DISCURSO_020_FR_112,112,En otras palabras - gracias a bajar la inflación - estamos recuperando el cálculo económico y eso le permite a todos los argentinos planificar sus cuentas personales con horizontes más largos y a los bancos les permite brindar créditos con seguridad.
DISCURSO_020,DISCURSO_020_FR_113,113,"Eso logra que las personas de a pie puedan acceder a consumos que antes consideraban inaccesibles, como - por ejemplo - comprarse una vivienda, comprarse un auto o cambiar los electrodomésticos."
DISCURSO_020,DISCURSO_020_FR_114,114,"Además, tenemos activo el régimen de incentivos a las grandes inversiones, que le da un marco regulatorio y fiscal lógico a las inversiones de más de 200 millones de dólares."
DISCURSO_020,DISCURSO_020_FR_115,115,"Ya aprobamos cuatro inversiones por un valor total de 12.500 millones de dólares y tenemos 10 más, en etapa de evaluación, por miles de millones de dólares más y esto es solo el comienzo."
DISCURSO_020,DISCURSO_020_FR_116,116,"Acaba de iniciar una nueva fase de nuestro gobierno, el de la motosierra profunda, que va a remover capas geológicas de regulaciones, impuestos y trabas al libre comercio."
DISCURSO_020,DISCURSO_020_FR_117,117,"No me voy a cansar nunca de enfatizar que nosotros llegamos al gobierno para hacer, de Argentina el país más libre del mundo y no vamos a descansar hasta que eso suceda."
DISCURSO_020,DISCURSO_020_FR_118,118,Ya hemos llevado adelante - en un año y medio - más de 2500 reformas estructurales.
DISCURSO_020,DISCURSO_020_FR_119,119,Nuestra labor es la de quitarle las malezas y los obstáculos a este tren del crecimiento que desea avanzar a toda velocidad y convertir - a la Argentina - en la región más pujante del planeta en los próximos años.
DISCURSO_020,DISCURSO_020_FR_120,120,Todos aquellos que tengan el mismo objetivo están cordialmente invitados a unirse a nosotros en este propósito.
DISCURSO_020,DISCURSO_020_FR_121,121,"Aquellos que aún duden, es mi deber informarles que los mejores lugares del tren siempre son los primeros en agotarse."
DISCURSO_020,DISCURSO_020_FR_122,122,"Si Israel - siendo un pequeño país desértico - logró ser vanguardia mundial en tantas áreas por haber seguido las ideas de la libertad, imagínense de lo que es capaz la Argentina, siendo el noveno país más grande del mundo y habiéndose decidido - de una vez por todas - a seguir las mismas ideas."
DISCURSO_020,DISCURSO_020_FR_123,123,"Tenemos llanuras agrícolas, montañas repletas de minerales, desiertos llenos de petróleo y gas, diversidad de climas y paisajes para el turismo, el vino y la carne más famosas del mundo y tantas otras ventajas comparativas para ser aprovechadas, y los mejores jugadores de fútbol del mundo."
DISCURSO_020,DISCURSO_020_FR_124,124,Tenemos todas las condiciones necesarias para convertir una energía potencial prácticamente infinita en energía cinética que ponga el gran tren del crecimiento económico en marcha por el resto de los tiempos.
DISCURSO_020,DISCURSO_020_FR_125,125,"Es hora de recoger la antorcha encendida por el fuego de Occidente y, tal como hizo Israel en Medio Oriente, convertir a la Argentina en el faro austral que ilumine desde el sur y guíe en el camino hacia el progreso al resto de las naciones."
DISCURSO_020,DISCURSO_020_FR_126,126,"Porque de esto se trata: ser un faro en un mundo que ha caído en tinieblas; ser un norte para un Occidente que ha perdido contacto con los valores que representa, deambulando hacia el suicidio colectivo."
DISCURSO_020,DISCURSO_020_FR_127,127,"Y no encuentro lugar más apropiado para la introspección que Israel, cuya influencia - en Occidente - llega hasta el más profundo de sus cimientos, que es un bastión de los valores que nos hicieron prósperos y representa un gran punto de partida para reencontrarnos con nosotros mismos."
DISCURSO_020,DISCURSO_020_FR_128,128,"Por mi parte, siempre he considerado la libertad como el mayor de todos los valores, y ser libres no es otra cosa que tener la capacidad de elegir entre el bien y el mal."
DISCURSO_020,DISCURSO_020_FR_129,129,"Esto tiene que estar - especialmente claro - en los tiempos que corren, donde para muchos la línea entre el bien y el mal está difusa."
DISCURSO_020,DISCURSO_020_FR_130,130,Nosotros como argentinos lo tenemos bien claro.
DISCURSO_020,DISCURSO_020_FR_131,131,"Hoy, junto con todos ustedes, alzo mi voz en un gran ¡Am Israel Jai!"
DISCURSO_020,DISCURSO_020_FR_132,132,"Finalmente, pido a Hashem que bendiga a Israel, que bendiga a la Argentina y que las fuerzas del cielo nos acompañen."
DISCURSO_020,DISCURSO_020_FR_133,133,"¡Viva la libertad, carajo!"
DISCURSO_020,DISCURSO_020_FR_134,134,Muchas gracias.
DISCURSO_021,DISCURSO_021_FR_001,1,Buenos días.
DISCURSO_021,DISCURSO_021_FR_002,2,"En primer lugar, quiero agradecer la invitación del Presidente Herzog, especialmente en este momento de tanto cansancio y dolor para el pueblo de Israel."
DISCURSO_021,DISCURSO_021_FR_003,3,La amistad entre nuestras dos Estados y nuestros dos pueblos es un pilar diplomático de nuestra administración.
DISCURSO_021,DISCURSO_021_FR_004,4,"Queremos, como nación, estar firmes junto a ustedes mientras atraviesan estos días oscuros."
DISCURSO_021,DISCURSO_021_FR_005,5,No nos doblegaremos ante la crítica fruto de la cobardía o directamente la complicidad con la barbarie.
DISCURSO_021,DISCURSO_021_FR_006,6,El combate al terrorismo es una causa que nos une como naciones y con la que tenemos un compromiso inclaudicable.
DISCURSO_021,DISCURSO_021_FR_007,7,"Más allá de los terribles atentados a la AMIA y a la Embajada de Israel perpetrados en nuestro suelo, el execrable atentado del 7 de octubre incluyó entre sus víctimas fatales a 27 ciudadanos argentinos y también a 21 secuestrados."
DISCURSO_021,DISCURSO_021_FR_008,8,"Seguimos demandando la devolución incondicional de los cuatro argentinos aún en cautiverio: Eitan Horn, Ariel y David Cunio y Lior Rudaeff, y de la totalidad de los secuestrados en poder de la organización terrorista Hamas."
DISCURSO_021,DISCURSO_021_FR_009,9,"Israel, en su rechazo a la rendición cobarde frente al terrorismo, es hoy un faro que ilumina el camino de la libertad y el compromiso con la civilización."
DISCURSO_021,DISCURSO_021_FR_010,10,"La Argentina, desde su propio lugar y con su propia gesta en defensa de la libertad, pretende también echar luz en la misma dirección."
DISCURSO_021,DISCURSO_021_FR_011,11,Esperamos poder seguir profundizando los vínculos entre nuestras naciones en base a estos fines comunes y lazos históricos.
DISCURSO_021,DISCURSO_021_FR_012,12,El futuro necesita de nuestra colaboración para expandir la luz y alejar a las tinieblas.
DISCURSO_021,DISCURSO_021_FR_013,13,"No desistiremos en nuestra demanda por la liberación incondicional de todos los secuestrados aún cautivos en la Franja de Gaza, así como insistimos en acompañar al pueblo de Israel durante estos años trágicos."
DISCURSO_021,DISCURSO_021_FR_014,14,"Nuevamente, agradezco la generosa invitación de los mandatarios israelíes y confío en que esta visita marcará un antes y un después en el fortalecimiento de la amistad entre la Argentina e Israel."
DISCURSO_021,DISCURSO_021_FR_015,15,Que Dios bendiga a Israel.
DISCURSO_021,DISCURSO_021_FR_016,16,"Que Dios bendiga a los argentinos, y que las fuerzas del cielo nos acompañen."
DISCURSO_021,DISCURSO_021_FR_017,17,"¡Viva la libertad, carajo!"
DISCURSO_022,DISCURSO_022_FR_001,1,"¡Viva la libertad, carajo!"
DISCURSO_022,DISCURSO_022_FR_002,2,"¡Viva la libertad, carajo!"
DISCURSO_022,DISCURSO_022_FR_003,3,"¡Viva la libertad, carajo!"
DISCURSO_022,DISCURSO_022_FR_004,4,¡Muerte al socialismo!
DISCURSO_022,DISCURSO_022_FR_005,5,"¡Viva la libertad, carajo!"
DISCURSO_022,DISCURSO_022_FR_006,6,Hola a todos.
DISCURSO_022,DISCURSO_022_FR_007,7,Muchas gracias.
DISCURSO_022,DISCURSO_022_FR_008,8,"Igual me hace bien porque me permite recuperar el aire, así que, si quieren darle zurra al bandido local, no tengo problema."
DISCURSO_022,DISCURSO_022_FR_009,9,"En primer lugar, quiero dar las gracias por este recibimiento."
DISCURSO_022,DISCURSO_022_FR_010,10,"Me llena de alegría, de orgullo, pero en especial, sé que implica una enorme responsabilidad de ser el primer Presidente liberal libertario de la historia."
DISCURSO_022,DISCURSO_022_FR_011,11,Así que gracias.
DISCURSO_022,DISCURSO_022_FR_012,12,"Además, quiero agradecer a los organizadores por permitirme tener el privilegio no solo de estar aquí, sino de poder estar cerrando este evento, en el cual han participado verdaderos gigantes, personas a las que admiro profundamente y que tanto hacen por la batalla cultural, para que esta realidad liberal libertaria sea una realidad en Argentina y que hoy está avanzando en todo el mundo, porque la libertad avanza."
DISCURSO_022,DISCURSO_022_FR_013,13,"Respecto a la charla de hoy, básicamente va a tener tres partes, donde, luego de una pequeña introducción sobre los mitos en política que estamos derrumbando, voy a hacer una breve descripción de las condiciones iniciales con las que nos encontramos."
DISCURSO_022,DISCURSO_022_FR_014,14,"Voy a contar cómo hicimos lo que hoy se está viendo como una realidad, y después les voy a contar cómo es la Argentina que yo veo a futuro."
DISCURSO_022,DISCURSO_022_FR_015,15,"A modo introductorio, hace aproximadamente un mes o dos meses, como mucho, uno de los brillantes ministros que tengo, el doctor Federico Sturzenegger decía: ""En Argentina estamos rompiendo tres mitos acerca de la política económica""."
DISCURSO_022,DISCURSO_022_FR_016,16,"Él comenta que muchos presidentes o ministros de Economía de distintas partes del mundo, frente a los problemas de endeudamiento y al problema del déficit fiscal —que es la contracara del endeudamiento—, le plantean que necesitan hacer un ajuste fiscal."
DISCURSO_022,DISCURSO_022_FR_017,17,"Y dice: ""Bueno, ustedes hicieron un ajuste fiscal""."
DISCURSO_022,DISCURSO_022_FR_018,18,"Y, entonces, Federico les contesta: ""Bueno, ¿cuánto tenés que ajustar?""."
DISCURSO_022,DISCURSO_022_FR_019,19,"""Bueno, cuatro, cinco puntos del PBI""."
DISCURSO_022,DISCURSO_022_FR_020,20,"Y, entonces, le dice: ""¿Y cuánto creés que podés ajustar por año?""."
DISCURSO_022,DISCURSO_022_FR_021,21,"""Bueno, un punto""."
DISCURSO_022,DISCURSO_022_FR_022,22,"Y entonces Federico les contesta y dice: ""¿Y cómo la verías de hacer un ajuste de cinco puntos del PBI en un mes?""."
DISCURSO_022,DISCURSO_022_FR_023,23,"Dice: ""No, no, pero eso es imposible""."
DISCURSO_022,DISCURSO_022_FR_024,24,"""Bueno, es lo que hicimos nosotros en la Argentina""."
DISCURSO_022,DISCURSO_022_FR_025,25,"Es decir, que lo primero que hemos roto en esto, es lo que tiene que ver la relación entre el quantum y el tiempo."
DISCURSO_022,DISCURSO_022_FR_026,26,"Es decir, nosotros, en estricto rigor, al llegar al gobierno hicimos un ajuste de siete puntos del PBI."
DISCURSO_022,DISCURSO_022_FR_027,27,"Básicamente, llegamos en una situación muy crítica, y si no ajustábamos, hoy yo no estaría aquí parado como presidente argentino."
DISCURSO_022,DISCURSO_022_FR_028,28,"Y, digamos, sobre reaccionamos el ajuste, porque frente a esa situación era puro momento de motosierra."
DISCURSO_022,DISCURSO_022_FR_029,29,Pero funcionó.
DISCURSO_022,DISCURSO_022_FR_030,30,"El segundo mito tiene que ver con que, si ustedes hacen un ajuste de estas características, la economía se va a hundir en una recesión, el desempleo va a estar por la estratósfera, y la cantidad de pobres e indigentes va a subir a niveles insoportables socialmente."
DISCURSO_022,DISCURSO_022_FR_031,31,"De hecho, nosotros, entre el ajuste del Tesoro y el ajuste del Banco Central, hicimos un ajuste de 15 puntos del PBI, donde ajustes de la mitad del tamaño de este ajuste habían generado caídas del PBI de por lo menos 11% a 15%."
DISCURSO_022,DISCURSO_022_FR_032,32,"Por lo tanto, nos auguraban que íbamos a entrar en una gran depresión."
DISCURSO_022,DISCURSO_022_FR_033,33,"Sin embargo, nosotros cambiamos el tipo de ajuste."
DISCURSO_022,DISCURSO_022_FR_034,34,"Decidimos que el ajuste no había que hacerlo subiendo impuestos, que no había que hacerlo por la vía inflacionaria, que no era con endeudamiento, que el ajuste tenía que ser hecho por el parásito, el ajuste tenía que caer sobre el sector público."
DISCURSO_022,DISCURSO_022_FR_035,35,"De esa forma, nosotros bajamos 30% en términos reales el gasto público."
DISCURSO_022,DISCURSO_022_FR_036,36,"Hicimos un ajuste del PBI de 15 puntos del PBI, y eso significó devolverle ingresos al sector privado."
DISCURSO_022,DISCURSO_022_FR_037,37,"Y la consecuencia fue que, cuando tomamos diciembre del 24 contra diciembre del 23, no solo que no hubo caída del PBI, sino que subió 6%."
DISCURSO_022,DISCURSO_022_FR_038,38,Ajustamos con expansión económica.
DISCURSO_022,DISCURSO_022_FR_039,39,"Y no solo eso, sino que, a lo largo del primer trimestre de este año, la economía se ha expandido a un ritmo del 6%, y ahora, en el segundo trimestre, lo estamos haciendo al 8%."
DISCURSO_022,DISCURSO_022_FR_040,40,"Así es que, a los políticos de mierda, nada de crédito con que el ajuste es recesivo: si lo paga la política, el sector privado se expande."
DISCURSO_022,DISCURSO_022_FR_041,41,"Y, el tercer mito es que, cuando uno hace el ajuste, si bien es algo que la economía necesita porque necesita recomponerse, eso implica una caída de la popularidad, una caída de la imagen."
DISCURSO_022,DISCURSO_022_FR_042,42,"Y en ese sentido, en el Triángulo de Hierro —que lo constituye mi hermana Karina, el Jefe, que está acá..."
DISCURSO_022,DISCURSO_022_FR_043,43,"ponete de pie, Jefe, dale, dale, Jefe, dale—, aquí está el arquitecto del triunfo liberal, ese brillante consultor que también nos acompaña, que es Santiago Caputo, frente a esta situación, nosotros dijimos: nosotros vinimos a cumplir una tarea."
DISCURSO_022,DISCURSO_022_FR_044,44,"Si hay imagen y se tiene que consumir por la buena causa, hay que consumirla."
DISCURSO_022,DISCURSO_022_FR_045,45,Hay que hacer lo que hay que hacer.
DISCURSO_022,DISCURSO_022_FR_046,46,Hay que dejar de estar mirando los votos y hay que hacer lo que la economía requiere.
DISCURSO_022,DISCURSO_022_FR_047,47,"Y, a diferencia de lo que todos creían y era que la imagen, el acompañamiento y la popularidad se iban a extinguir en el ajuste, hoy los niveles de popularidad que tenemos son más altos que los que teníamos cuando asumimos."
DISCURSO_022,DISCURSO_022_FR_048,48,"Y, si lo toman de consultoras internacionales, están todavía muchísimo más alto."
DISCURSO_022,DISCURSO_022_FR_049,49,"Es decir, que el ajuste no genera pérdida de imagen si el ajuste cae sobre la casta política, la imagen sube porque es darle recursos a la gente."
DISCURSO_022,DISCURSO_022_FR_050,50,"Y, ahora, ya entrando al hueso de la discusión, creo que una de las cosas por las cuales nosotros hemos podido hacer lo que estamos haciendo, y que el acompañamiento continúa —y que no solo en términos de imagen, sino también en términos de resultados electorales—, es que durante la campaña nosotros dijimos que preferíamos decir una verdad incómoda antes que una mentira confortable."
DISCURSO_022,DISCURSO_022_FR_051,51,"Es decir, nunca le hemos mentido a la gente."
DISCURSO_022,DISCURSO_022_FR_052,52,"Siempre dijimos lo que íbamos a hacer, y en ese sentido, nuestra política siempre fue clara."
DISCURSO_022,DISCURSO_022_FR_053,53,"Fue clara nuestra política económica, donde dijimos que le íbamos a pasar la motosierra al Estado."
DISCURSO_022,DISCURSO_022_FR_054,54,"Fue clara nuestra posición respecto al Banco Central: si bien se le puso el nombre de dolarización, y la gente llevaba billetes de dólar con mi cara, con mi rostro, siempre hablamos de dolarización endógena, algo que hoy está en marcha."
DISCURSO_022,DISCURSO_022_FR_055,55,"Y, también hablamos, en el plano institucional, de avanzar hacia las ideas de la libertad, hacer reformas estructurales que hagan que Argentina se convierta en el país más libre del mundo."
DISCURSO_022,DISCURSO_022_FR_056,56,"Y todo eso, en materia económica, no solo que lo estamos cumpliendo: nosotros teníamos metas muy ambiciosas, que decían que eran imposibles, y, sin embargo, hoy, pasado un año y medio, hemos sobrecumplido todas las metas de campaña."
DISCURSO_022,DISCURSO_022_FR_057,57,"Por otra parte, en materia de seguridad interior, señalamos que se había terminado con el abolicionismo y que, básicamente, el que las hace, las paga."
DISCURSO_022,DISCURSO_022_FR_058,58,"Hoy, Argentina muestra los índices de delincuencia más bajos de su historia, porque el que las hace, las paga."
DISCURSO_022,DISCURSO_022_FR_059,59,"No solo eso, sino que además decidimos prestigiar a nuestras Fuerzas Armadas."
DISCURSO_022,DISCURSO_022_FR_060,60,"Iniciamos un proceso de reequipamiento y, hoy, Argentina rankea entre las 20 primeras potencias militares, habiendo hecho las compras de armamento más grandes de los últimos 50 años."
DISCURSO_022,DISCURSO_022_FR_061,61,¡Vaya que hemos hecho algo por la seguridad nacional y la seguridad interior!
DISCURSO_022,DISCURSO_022_FR_062,62,"Y, finalmente, también hemos sido claros en nuestra política exterior."
DISCURSO_022,DISCURSO_022_FR_063,63,"Sistemáticamente, nos hemos manifestado en favor de la paz, en favor del libre comercio, entendiendo —como decía Bastiat— que donde entra el comercio, no entran las balas."
DISCURSO_022,DISCURSO_022_FR_064,64,"Y, en ese sentido, estamos trabajando en lograr un acuerdo entre el Mercosur y la Unión Europea, estamos trabajando en un acuerdo de libre comercio con Estados Unidos, estamos trabajando para que Argentina vuelva a ser un país abierto y grande nuevamente."
DISCURSO_022,DISCURSO_022_FR_065,65,"Pero no solo nos hemos quedado en señalar eso, también hemos dicho que en Argentina volvíamos a abrazar los valores de Occidente."
DISCURSO_022,DISCURSO_022_FR_066,66,"Y los valores de Occidente no son ni más ni menos que abrazar la cultura judeocristiana, reconocer el Dios de Israel y, en lo político, digamos, la República romana y la democracia griega."
DISCURSO_022,DISCURSO_022_FR_067,67,Eso constituye la democracia liberal que venimos a defender en los valores de Occidente.
DISCURSO_022,DISCURSO_022_FR_068,68,Y eso está manifestado en mi alianza con los Estados Unidos y con Israel.
DISCURSO_022,DISCURSO_022_FR_069,69,"Por lo tanto, nadie debe sorprenderse de lo que estamos haciendo en materia internacional."
DISCURSO_022,DISCURSO_022_FR_070,70,"Por lo tanto, hemos dicho lo que íbamos a hacer porque, si hay algo que me ha caracterizado en toda mi vida, es no solo decir lo que pienso, sino también hacer lo que digo."
DISCURSO_022,DISCURSO_022_FR_071,71,"Y, después de tantos años desde la tribuna diciendo lo que había que hacer, decidí meterme en la cancha para defender las ideas de la libertad y para que el modelo de la libertad triunfe en todo el mundo."
DISCURSO_022,DISCURSO_022_FR_072,72,"Naturalmente, se imaginarán que un liberal libertario llega a la presidencia de un país; eso no ocurre en condiciones normales de presión y temperatura."
DISCURSO_022,DISCURSO_022_FR_073,73,"La realidad es que, al momento de llegar al poder, Argentina conjugaba lo peor de sus tres peores crisis de la historia, lo cual claramente, si hubiera ocurrido, hubiera sido una verdadera hecatombe."
DISCURSO_022,DISCURSO_022_FR_074,74,"Básicamente, teníamos un desequilibrio monetario del doble del que teníamos en el año 1975, cuando estalló una crisis que se llamó el Rodrigazo y que básicamente duplicó la tasa de inflación."
DISCURSO_022,DISCURSO_022_FR_075,75,"Piensen que, si Argentina venía con niveles de inflación del orden del 300%, esto hubiera llevado la inflación a, por lo menos, niveles del 2000%."
DISCURSO_022,DISCURSO_022_FR_076,76,"Al mismo tiempo, teníamos una situación de bancarrota en el Banco Central, aún peor que la que teníamos en el año 1989, cuando estalló la hiperinflación de Alfonsín, donde básicamente nos habían dejado en el pasivo del Banco Central el equivalente a cuatro bases monetarias, venciendo a un día."
DISCURSO_022,DISCURSO_022_FR_077,77,"Esto es: podríamos haber quintuplicado la cantidad de dinero en un día, es decir, todo dado para que haya un estallido hiperinflacionario."
DISCURSO_022,DISCURSO_022_FR_078,78,Pero no solo eso.
DISCURSO_022,DISCURSO_022_FR_079,79,Los indicadores sociales que teníamos eran indicadores que eran peores que los que teníamos en el año 2001.
DISCURSO_022,DISCURSO_022_FR_080,80,"De hecho, cuando nosotros sinceramos las variables macroeconómicas, porque básicamente, entre otras cosas, en el mercado de cambio había una brecha entre el dólar oficial y el paralelo de 200%, había también controles de precios, y claramente eso en las estadísticas no queda manifestado la escasez no queda manifestada."
DISCURSO_022,DISCURSO_022_FR_081,81,"Entonces, cuando se sinceraron las variables, obviamente la pobreza registrada saltó al 57%."
DISCURSO_022,DISCURSO_022_FR_082,82,"Y, un año después, la pobreza cayó al 35%."
DISCURSO_022,DISCURSO_022_FR_083,83,"Es decir, que los desalmados liberales, los que no tenemos corazón, los que no tenemos empatía, los que no nos ocupamos de los pobres, bajamos 22 puntos porcentuales la pobreza."
DISCURSO_022,DISCURSO_022_FR_084,84,"Es decir, sacamos a 10 millones de personas de la pobreza."
DISCURSO_022,DISCURSO_022_FR_085,85,"Vaya que las ideas de la libertad funcionan para todos, y en especial para los que menos tienen."
DISCURSO_022,DISCURSO_022_FR_086,86,"En ese desastre macroeconómico que nos habían dejado, también teníamos el equivalente a 90.000 millones de dólares de deuda en pesos, venciendo en menos de tres meses, con lo cual eso también hubiera implicado solamente 15 puntos del PBI de base monetaria adicional, cuando la base monetaria en ese momento en Argentina estaba en 2,5 puntos."
DISCURSO_022,DISCURSO_022_FR_087,87,"Es decir, hubiéramos multiplicado solo por eso, en siete veces y media, la cantidad de dinero, el incremento."
DISCURSO_022,DISCURSO_022_FR_088,88,"No solo eso: el gobierno anterior también, con el control de cambios, les liberaba a los amigos derechos para poder importar al tipo de cambio oficial."
DISCURSO_022,DISCURSO_022_FR_089,89,Y eso había dejado una deuda en el Banco Central de 45.000 millones de dólares.
DISCURSO_022,DISCURSO_022_FR_090,90,"Además, los sistemáticos incumplimientos de las metas con el Fondo Monetario Internacional hacían que el acuerdo también estuviera caído."
DISCURSO_022,DISCURSO_022_FR_091,91,"Es decir, nos encontrábamos en una situación que, si no actuábamos rápidamente, terminábamos en default con los organismos multilaterales, en default comercial y en default en el sistema financiero local, lo cual hubiera sido un verdadero desastre macroeconómico y hubiera llevado la pobreza a niveles del 95% por lo menos."
