dominancia,justificacion,recorte_id,experienciador,tipo_emocion
Cognoscitiva,"El miedo descrito surge de la evaluación cognitiva de la oposición política ante la exaltación del ejército, percibiendo una amenaza a su posición y a sus intereses. No se mencionan manifestaciones físicas explícitas (como aceleración del corazón o tensión muscular), por lo que la emoción se manifiesta principalmente a través de juicios y evaluaciones mentales, indicando una dominancia cognoscitiva.",DISCURSO_048_FR_016,Oposición política (la casta política) (tipo: contradestinatario),miedo
Cognoscitiva,"El discurso presenta juicios y evaluaciones sobre la capacidad de los graduados para generar orgullo, sin manifestaciones físicas explícitas, indicando predominio cognitivo.",DISCURSO_048_FR_017,Partido político de Javier Milei y su base electoral,orgullo
cognoscitiva,"El discurso expresa una expectativa futura basada en juicios y evaluaciones de confianza (“no tengo duda de que lograrán…”) sin manifestaciones físicas o sensaciones corporales. Por lo tanto, la emoción de esperanza se presenta con dominancia cognoscitiva.",DISCURSO_048_FR_017,Partido político de Javier Milei y su base electoral,esperanza
Cognoscitiva,"El discurso expresa la emoción de confianza a través de juicios y evaluaciones mentales, como la frase ""no tengo duda"", que indica una valoración interna y racional de la capacidad de los graduados. No se mencionan manifestaciones físicas, sensaciones corporales ni gestos, por lo que la dominancia se ubica en el dominio cognoscitivo.",DISCURSO_048_FR_017,Partido político de Javier Milei y su base electoral,confianza
cognoscitiva,"El discurso expresa el orgullo a través de juicios y evaluaciones (""no tengo duda"", ""lograrán que todos... estemos orgullosos""), sin mencionar manifestaciones físicas o sensaciones corporales. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_017,Público general argentino,orgullo
Cognoscitiva,"El hablante expresa esperanza mediante juicios de confianza y expectativas futuras, sin referencias a sensaciones corporales, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_017,Público general argentino,esperanza
Cognoscitiva,"La emoción de confianza se manifiesta principalmente a través de juicios y evaluaciones internas, como la expresión ""no tengo duda"" que indica una valoración positiva y segura sobre el futuro. No se observan indicios de manifestaciones corporales o sensaciones físicas, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_017,Público general argentino,confianza
Cognoscitiva,"El orgullo se manifiesta principalmente a través de juicios y evaluaciones sobre el significado histórico y la importancia de las acciones y compromisos del partido, sin indicios de manifestaciones corporales explícitas en el discurso.",DISCURSO_048_FR_018,Partido político de Javier Milei y su base electoral,orgullo
Cognoscitiva,"La expresión se centra en la valoración y la expectativa de un significado especial para las acciones futuras, lo que implica juicios y evaluaciones mentales típicos de la esperanza. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_018,Partido político de Javier Milei y su base electoral,esperanza
Cognoscitiva,"La emoción de curiosidad se manifiesta principalmente a través de procesos cognitivos: el hablante expresa un deseo de explorar, reflexionar y comprender el contexto histórico del país. No se observan indicios de manifestaciones corporales o sensaciones físicas, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_018,Público general argentino,curiosidad
Cognoscitiva,"La expresión se centra en la valoración y el significado especial de las acciones y compromisos, lo que implica un juicio cognitivo sobre el futuro y la situación histórica. No se mencionan manifestaciones físicas ni gestos, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_018,Público general argentino,esperanza
Cognoscitiva,"El escepticismo se manifiesta principalmente a través de juicios y evaluaciones sobre la validez de la interpretación histórica. En el contexto del discurso, la oposición percibe la afirmación como una declaración de valor que cuestiona su posición, lo que genera dudas y cuestionamientos intelectuales sin indicios de manifestaciones corporales. Por lo tanto, la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_018,Oposición política (la casta política),escepticismo
Cognoscitiva,"La incredulidad se manifiesta principalmente como una evaluación cognitiva de la afirmación del presidente, donde la oposición percibe la interpretación como improbable o falsa. No se indican manifestaciones corporales (gestos, sensaciones físicas) en el contexto, por lo que la dominancia se ubica en el ámbito cognitivo.",DISCURSO_048_FR_018,Oposición política (la casta política),incredulidad
Cognoscitiva,"El sentimiento de orgullo expresado en el discurso se basa principalmente en juicios y evaluaciones sobre el esfuerzo colectivo y los logros alcanzados: se destaca la reversión de una realidad miserable y el reconocimiento de la propia capacidad para lograrlo. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia de la emoción se identifica como cognoscitiva.",DISCURSO_048_FR_019,Partido político de Javier Milei y su base electoral (prodestinatario),orgullo
cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre la situación futura. En el discurso se destaca la idea de que, tras un largo período de imposición de la casta política, el esfuerzo colectivo ha iniciado un proceso de reversión que se espera continúe a lo largo del año. No se mencionan sensaciones físicas ni gestos corporales, sino una valoración positiva y optimista del cambio que se está produciendo. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_019,Partido político de Javier Milei y su base electoral (prodestinatario),esperanza
Cognoscitiva,"El sentimiento de satisfacción se expresa principalmente a través de una evaluación cognitiva del progreso logrado: el hablante reconoce que, tras un largo período de imposición de la casta política, se ha empezado a revertir la realidad miserable. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia de la emoción se ubica en el ámbito cognoscitivo.",DISCURSO_048_FR_019,Partido político de Javier Milei y su base electoral (prodestinatario),satisfacción
Cognoscitiva,"El discurso presenta la esperanza como una evaluación mental de la situación: se reconoce una realidad miserable y se percibe la posibilidad de revertirla con esfuerzo. No se mencionan sensaciones físicas ni gestos, por lo que la emoción se manifiesta principalmente a través de juicios y expectativas cognitivas.",DISCURSO_048_FR_019,Público general argentino (paradestinatario),esperanza
cognoscitiva,"El discurso presenta una evaluación cognitiva de la situación: se reconoce que la realidad miserable impuesta por la casta política está cambiando y se ha comenzado a revertir. No se mencionan manifestaciones físicas ni sensaciones corporales asociadas al alivio, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_019,Público general argentino (paradestinatario),alivio
Cognoscitiva,"El orgullo expresado en el discurso se fundamenta en la valoración y reconocimiento de un esfuerzo colectivo que ha revertido una realidad miserable. No se mencionan manifestaciones físicas ni sensaciones corporales; la emoción se centra en la evaluación positiva de la acción colectiva y el logro alcanzado, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_019,Público general argentino (paradestinatario),orgullo
Cognoscitiva,"El discurso presenta una evaluación crítica de la casta política y la realidad miserable que impuso, lo que indica que la ira se origina principalmente en juicios y evaluaciones cognitivas (injusticia, frustración). No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_019,Público general argentino (paradestinatario),ira
Cognoscitiva,"El discurso de la oposición política expresa ira al acusar a la casta política de imponer una realidad miserable, lo que implica un juicio moral y una evaluación de injusticia. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la emoción se manifiesta principalmente en el dominio cognitivo.",DISCURSO_048_FR_019,Oposición política (la casta política) (contradestinatario),ira
Cognoscitiva,"La frustración expresada por la oposición se centra en la evaluación crítica de la imposición de una realidad miserable por parte de la casta política y la percepción de una pérdida de legitimidad. No se mencionan manifestaciones físicas ni sensaciones corporales, sino juicios y pensamientos sobre la injusticia y la reversión de esa situación, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_019,Oposición política (la casta política) (contradestinatario),frustración
cognoscitiva,"La indignación expresada se fundamenta en juicios morales y evaluaciones de injusticia: el hablante acusa a la casta política de imponer una realidad miserable y destaca el esfuerzo por revertirla. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la emoción predomina en el dominio cognoscitivo.",DISCURSO_048_FR_019,Oposición política (la casta política) (contradestinatario),indignación
cognoscitiva,"La indignación expresada en el discurso se centra en la evaluación moral y crítica de las acciones de la casta, calificándolas de ""nefasto legado"" y señalando la fractura entre política y fuerzas armadas. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la emoción predomina en el dominio cognitivo, basado en juicios y evaluaciones.",DISCURSO_048_FR_020,Partido político de Javier Milei y su base electoral (prodestinatario),indignación
Cognoscitiva,"La indignación se origina en la evaluación cognitiva de la crítica a la casta como una señal de injusticia y fractura entre la política y las fuerzas armadas. No se presentan indicios de manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_020,Público general argentino (paradestinatario),indignación
Cognoscitiva,"El discurso presenta una acusación que implica un juicio crítico sobre la casta política: se señala que ha ""fracturado la relación entre la política y nuestras queridas fuerzas armadas"", lo que constituye una evaluación negativa y una valoración de injusticia. No se menciona ninguna manifestación física o sensorial (por ejemplo, aumento del ritmo cardíaco, tensión muscular, gestos de enfado). Por lo tanto, la emoción de ira se manifiesta principalmente a nivel cognitivo, a través de la evaluación y el juicio sobre la acción percibida como dañina.",DISCURSO_048_FR_020,Oposición política (la casta política) (contradestinatario),ira
Cognoscitiva,"La indignación expresada en el discurso se centra en juicios y evaluaciones críticas sobre la conducta de la casta política: se percibe una injusticia al desprestigiar y diferenciar a las fuerzas, lo que ha causado pérdidas en el desarrollo militar. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la emoción se manifiesta principalmente en el ámbito cognitivo.",DISCURSO_048_FR_021,Partido político de Javier Milei y su base electoral,Indignación
Cognoscitiva,"El discurso se centra en juicios y evaluaciones de injusticia (desprestigio, pérdida de años de desarrollo), sin mencionar manifestaciones físicas o sensaciones corporales. Por lo tanto, la ira se expresa principalmente a nivel cognitivo.",DISCURSO_048_FR_021,Partido político de Javier Milei y su base electoral,Ira
Cognoscitiva,"La frase expresa una evaluación crítica y una valoración negativa de los años perdidos, centrándose en la percepción de injusticia y la pérdida de oportunidades. No se mencionan sensaciones físicas ni gestos, por lo que la emoción de frustración se manifiesta principalmente a través de juicios y pensamientos, indicando una dominancia cognoscitiva.",DISCURSO_048_FR_021,Partido político de Javier Milei y su base electoral,Frustración
Cognoscitiva,"La desilusión se manifiesta principalmente a través de juicios y evaluaciones: el partido percibe que las expectativas de desarrollo militar no se cumplieron, lo que genera una valoración negativa de la situación. No se mencionan sensaciones físicas ni gestos, por lo que la dominancia es cognoscitiva.",DISCURSO_048_FR_021,Partido político de Javier Milei y su base electoral,Desilusión
Cognoscitiva,"La indignación expresada se centra en la evaluación moral de una injusticia percibida: el público general interpreta la crítica a la casta política como injusta y se enfoca en el juicio de que se han perdido años valiosos. No se mencionan manifestaciones físicas explícitas, por lo que la emoción predomina en el dominio cognitivo.",DISCURSO_048_FR_021,Público general argentino,Indignación
Cognoscitiva,"El discurso expresa ira principalmente a través de juicios y evaluaciones cognitivas: se critica a quienes “desprestigian y diferencian” a las fuerzas, se señala la pérdida de años valiosos y se atribuye culpa a esa acción. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia de la emoción se infiere como cognoscitiva.",DISCURSO_048_FR_021,Público general argentino,Ira
Cognoscitiva,"La frase expresa una evaluación crítica y juicios sobre la pérdida de años de desarrollo militar, lo que indica que la emoción de frustración se manifiesta principalmente a través de procesos cognitivos (pensamientos y evaluaciones) más que por manifestaciones corporales explícitas.",DISCURSO_048_FR_021,Público general argentino,Frustración
Cognoscitiva,"El sentimiento de desilusión se manifiesta a través de la evaluación de la pérdida de desarrollo y la discrepancia entre la expectativa de progreso y la realidad de la desprestigio, sin indicios de manifestaciones corporales.",DISCURSO_048_FR_021,Público general argentino,Desilusión
Cognoscitiva,"El uso de ""por suerte"" indica una evaluación cognitiva de la situación: la oposición no logró destruir el afecto, lo que genera una sensación de alivio en el grupo que comparte los valores del presidente. No se describen manifestaciones físicas ni sensaciones corporales, por lo que la dominancia de la emoción alivio se basa principalmente en juicios y evaluaciones mentales.",DISCURSO_048_FR_022,Partido político de Javier Milei y su base electoral (prodestinatario),alivio
Cognoscitiva,"El orgullo se expresa a través de juicios y evaluaciones sobre la continuidad del afecto a las fuerzas armadas, reforzando la valoración positiva del partido y su base. No se observan indicios de manifestaciones corporales, por lo que la dominancia es cognoscitiva.",DISCURSO_048_FR_022,Partido político de Javier Milei y su base electoral (prodestinatario),orgullo
Cognoscitiva,"La emoción de satisfacción se manifiesta principalmente a través de la evaluación cognitiva de que las expectativas del grupo sobre la relación con las fuerzas armadas se han mantenido. No se observan indicios de manifestaciones corporales o sensaciones físicas, por lo que la dominancia se ubica en el ámbito cognitivo.",DISCURSO_048_FR_022,Partido político de Javier Milei y su base electoral (prodestinatario),satisfacción
Cognoscitiva,"El mensaje transmite una sensación de reconfort a través de la evaluación y el juicio de que el afecto persistente de la sociedad por las fuerzas armadas no ha sido destruido. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la emoción se manifiesta principalmente en el plano cognitivo.",DISCURSO_048_FR_022,Público general argentino (paradestinatario),reconfort
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre el futuro, como la expectativa de que la relación entre la sociedad y las fuerzas armadas siga siendo positiva. En el discurso no aparecen indicios de manifestaciones físicas o sensaciones corporales, sino una valoración cognitiva del afecto persistente. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_022,Público general argentino (paradestinatario),esperanza
Cognoscitiva,"La emoción de orgullo se manifiesta principalmente a través de juicios y evaluaciones sobre el valor y la protección del afecto de la sociedad hacia las fuerzas armadas. No se indican manifestaciones físicas o sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_022,Público general argentino (paradestinatario),orgullo
Cognoscitiva,"La decepción se origina principalmente en la evaluación cognitiva de que el objetivo (destruir el afecto) no se cumplió, generando un juicio de fracaso y una expectativa no satisfecha. No se menciona manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_022,Oposición política (la casta política) (contradestinatario),decepción
Cognoscitiva,"La frustración se manifiesta principalmente a través de la evaluación cognitiva del fracaso de la oposición para destruir el afecto de la sociedad hacia las fuerzas armadas. No se observan indicios de manifestaciones corporales o sensaciones físicas en el discurso, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_022,Oposición política (la casta política) (contradestinatario),frustración
Cognoscitiva,"La vergüenza expresada se fundamenta en la evaluación cognitiva de la pérdida de credibilidad ante la sociedad, sin indicios de manifestaciones corporales explícitas en el discurso.",DISCURSO_048_FR_022,Oposición política (la casta política) (contradestinatario),vergüenza
Cognoscitiva,"El discurso de orgullo se centra en juicios y evaluaciones sobre el progreso y el reconocimiento de las fuerzas políticas: ""comenzamos a escribir una nueva"" y que ""tienen el respeto y el reconocimiento que se merecen"". No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la emoción se manifiesta principalmente en el ámbito cognitivo.",DISCURSO_048_FR_023,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),Orgullo
cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre el futuro, como la idea de ""dar vuelta la triste página"" y ""escribir una nueva"". No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_023,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),Esperanza
cognoscitiva,"El discurso expresa optimismo a través de juicios y evaluaciones sobre el futuro: ""comenzamos a escribir una nueva"" y la valoración de que las fuerzas ""tienen el respeto y el reconocimiento que se merecen"". No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_023,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),Optimismo
Cognoscitiva,"La frase expresa satisfacción a través de una valoración cognitiva: el reconocimiento y el respeto que merecen las fuerzas del partido. No se menciona ninguna manifestación física o sensorial, por lo que la emoción se manifiesta principalmente en juicios y evaluaciones mentales.",DISCURSO_048_FR_023,Partido político de Javier Milei y su base electoral (tipo: prodestinatario),Satisfacción
Cognoscitiva,"El discurso expresa una expectativa positiva y una valoración futura de las fuerzas, centrado en la idea de un nuevo comienzo y reconocimiento. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones cognitivas.",DISCURSO_048_FR_023,Público general argentino (tipo: paradestinatario),Esperanza
Cognoscitiva,"El discurso expresa optimismo principalmente a través de juicios y evaluaciones cognitivas: se habla de ""dar vuelta"" una página triste, de ""comenzar a escribir una nueva"" y de que las fuerzas merecen respeto y reconocimiento. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_023,Público general argentino (tipo: paradestinatario),Optimismo
Cognoscitiva,"El discurso expresa orgullo a través de juicios y evaluaciones sobre el reconocimiento y el respeto que merecen las fuerzas. No se menciona ninguna manifestación física o sensorial directa, por lo que la emoción se manifiesta principalmente en el ámbito cognitivo.",DISCURSO_048_FR_023,Público general argentino (tipo: paradestinatario),Orgullo
Cognoscitiva,"La emoción de satisfacción se manifiesta principalmente a través de juicios y evaluaciones positivas sobre el reconocimiento y respeto que reciben las fuerzas. El discurso enfatiza la valoración de un logro histórico y la percepción de que se merecen el respeto, lo cual indica una predominancia cognitiva sin indicios claros de manifestaciones corporales.",DISCURSO_048_FR_023,Público general argentino (tipo: paradestinatario),Satisfacción
Cognoscitiva,"La indignación expresada en el discurso se manifiesta principalmente a través de juicios y evaluaciones sobre la conducta de la casta política y la relación con las fuerzas. No se mencionan manifestaciones físicas ni sensaciones corporales, sino una crítica y un llamado a la acción basado en la percepción de injusticia y la necesidad de reconocimiento. Por lo tanto, la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_023,Oposición política (la casta política) (tipo: contradestinatario),Indignación
Cognoscitiva,"El orgullo se manifiesta principalmente a través de juicios y evaluaciones sobre el logro político de reconciliar las fuerzas armadas con la política. La frase refleja una valoración positiva de una acción percibida como un éxito, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_024,prodestinatario,orgullo
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre un futuro positivo. En el discurso se menciona la reconciliación de las fuerzas armadas con la política como un anuncio que sugiere estabilidad futura, lo cual genera una expectativa y valoración positiva en el partido y su base. No se observan indicios de manifestaciones físicas o sensaciones corporales asociadas a la emoción, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_024,prodestinatario,esperanza
Cognoscitiva,"La emoción de seguridad se manifiesta principalmente a través de juicios y evaluaciones sobre la estabilidad y la reducción de riesgos que implica la reconciliación entre las fuerzas armadas y la política. No se observan indicios de manifestaciones físicas o sensaciones corporales en el discurso, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_024,prodestinatario,seguridad
Cognoscitiva,"El sentimiento de seguridad se manifiesta principalmente a través de juicios y evaluaciones sobre la estabilidad política. En el contexto del discurso, la frase indica que la reconciliación entre las fuerzas armadas y la política se percibe como un signo de estabilidad, lo que genera una sensación de seguridad basada en la valoración cognitiva de la situación. No se observan indicios de manifestaciones corporales (sensaciones físicas, gestos) asociados a la emoción, por lo que la dominancia se clasifica como cognoscitiva.",DISCURSO_048_FR_024,paradestinatario,seguridad
Cognoscitiva,"La emoción de confianza se manifiesta principalmente a través de juicios, evaluaciones y pensamientos sobre la seguridad y la credibilidad del gobierno. No se observan indicios de manifestaciones físicas o sensaciones corporales asociadas a la frase, por lo que su dominancia es cognoscitiva.",DISCURSO_048_FR_024,paradestinatario,confianza
Cognoscitiva,"La indignación del contradestinatario se origina en la evaluación cognitiva de la reconciliación entre las fuerzas armadas y la política como una amenaza a su poder. No se menciona manifestación física ni sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_024,contradestinatario,indignación
Cognoscitiva,"El miedo expresado por el contradestinatario se fundamenta en la evaluación de una posible alteración del equilibrio de poder que la reconciliación entre las fuerzas armadas y la política podría provocar. No se mencionan manifestaciones físicas, sensaciones corporales ni gestos asociados; la preocupación se centra en juicios y evaluaciones sobre el futuro político. Por lo tanto, la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_024,contradestinatario,miedo
Cognoscitiva,"El resentimiento del contradestinatario se origina principalmente en la evaluación cognitiva de una situación percibida como injusta: la reconciliación de las fuerzas armadas con la política se interpreta como favoritismo. No se presentan indicios de manifestaciones corporales (sensaciones físicas, gestos) en el contexto proporcionado, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_024,contradestinatario,resentimiento
Cognoscitiva,"El discurso enfatiza juicios y evaluaciones sobre el significado histórico y el legado político, resaltando la importancia de la nueva generación y el apoyo gubernamental. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la emoción de orgullo se manifiesta principalmente en el dominio cognitivo.",DISCURSO_048_FR_025,Partido político de Javier Milei y su base electoral,orgullo
Cognoscitiva,"La emoción de esperanza se manifiesta principalmente a través de juicios y evaluaciones sobre el futuro positivo que se promete, sin indicios de manifestaciones físicas o sensaciones corporales en el discurso.",DISCURSO_048_FR_025,Partido político de Javier Milei y su base electoral,esperanza
Cognoscitiva,"El discurso expresa una evaluación de confianza en el gobierno, afirmando que ""hará todo lo que esté a su alcance"" y que los egresados contarán con su acompañamiento. No se mencionan sensaciones físicas ni gestos corporales, por lo que la emoción se manifiesta principalmente a través de juicios y evaluaciones mentales, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_025,Partido político de Javier Milei y su base electoral,confianza
Cognoscitiva,"El discurso evoca esperanza a través de la expectativa de un futuro favorable y la confianza en el apoyo gubernamental. Los elementos lingüísticos se centran en juicios y evaluaciones (""contarán con un gobierno que los acompañará"", ""hará todo lo que esté a su alcance"", ""honrando el legado""), sin referencias a sensaciones físicas o gestos. Por lo tanto, la dominancia de la emoción identificada es cognoscitiva.",DISCURSO_048_FR_025,Público general argentino,esperanza
Cognoscitiva,"El discurso enfatiza la valoración y reconocimiento del legado histórico (Roca y San Martín) y la expectativa de un gobierno que respalde a las nuevas generaciones, lo cual se centra en juicios, evaluaciones y pensamientos sobre la identidad y el orgullo nacional. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_025,Público general argentino,orgullo
Cognoscitiva,"La emoción de confianza se manifiesta principalmente a través de juicios y evaluaciones sobre la fiabilidad del gobierno y la expectativa de apoyo. No se observan indicios de manifestaciones físicas o sensaciones corporales; el discurso se centra en la promesa de acompañamiento y la valoración de la legitimidad del gobierno, lo que indica una dominancia cognoscitiva.",DISCURSO_048_FR_025,Público general argentino,confianza
Cognoscitiva,"El discurso se centra en la percepción de exclusión y la valoración de la situación política, lo que implica juicios y evaluaciones mentales, sin indicios de manifestaciones físicas, por lo que la dominancia es cognoscitiva.",DISCURSO_048_FR_025,Oposición política (la casta política),resentimiento
Cognoscitiva,"El discurso no menciona manifestaciones físicas ni gestos asociados a la frustración; la emoción se expresa principalmente a través de juicios y evaluaciones sobre la exclusión y la posición del gobierno frente a la oposición, lo que indica una dominancia cognitiva.",DISCURSO_048_FR_025,Oposición política (la casta política),frustración
Cognoscitiva,"El discurso provoca indignación principalmente a través de juicios y evaluaciones críticas sobre la situación política y la supuesta propaganda partidista. No se describen manifestaciones físicas o sensaciones corporales, por lo que la emoción se manifiesta de forma cognoscitiva.",DISCURSO_048_FR_025,Oposición política (la casta política),indignación
Cognoscitiva,"El orgullo expresado en el discurso se centra en la valoración y evaluación de la capacidad del partido y su base para enfrentar los desafíos nacionales. Se enfatiza la preparación, el coraje, la decisión y la responsabilidad como juicios de mérito y capacidad, sin mencionar manifestaciones físicas o sensaciones corporales. Por lo tanto, la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_026,Partido político de Javier Milei y su base electoral,orgullo
Cognoscitiva,"El discurso enfatiza la necesidad de estar preparados, tomar decisiones y asumir responsabilidades, lo que refleja juicios, evaluaciones y pensamientos orientados a la acción. No se menciona manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se ubica en el ámbito cognoscitivo.",DISCURSO_048_FR_026,Partido político de Javier Milei y su base electoral,motivación
Cognoscitiva,"La frase motiva al público a actuar con coraje, decisión y responsabilidad, lo que implica juicios y evaluaciones sobre el papel de cada individuo en la patria. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se infiere como cognoscitiva.",DISCURSO_048_FR_026,Público general argentino,inspiración
Cognoscitiva,"La emoción de responsabilidad se manifiesta principalmente a través de juicios y evaluaciones morales: el discurso enfatiza la obligación de cada individuo de actuar con coraje, decisión y responsabilidad, lo que implica un proceso cognitivo de valoración y sentido de deber, sin indicios de manifestaciones corporales o sensaciones físicas.",DISCURSO_048_FR_026,Público general argentino,responsabilidad
Cognoscitiva,"La frase ""exigirá como nunca antes"" y el contexto de desafíos, preparación y responsabilidad se centran en juicios, evaluaciones y expectativas mentales del público. No se mencionan manifestaciones físicas ni sensaciones corporales, por lo que la dominancia de la emoción de presión se interpreta como cognoscitiva.",DISCURSO_048_FR_026,Público general argentino,presión
Cognoscitiva,"La indignación expresada por la oposición se centra en juicios y evaluaciones sobre las exigencias del presidente, percibiéndolas como una sobreposición de poder. El discurso enfatiza la necesidad de estar preparados y de actuar con coraje, decisión y responsabilidad, lo que refleja una valoración moral y crítica de la situación. No se mencionan manifestaciones físicas o sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_026,Oposición política (la casta política),indignación
Cognoscitiva,"La frustración expresada por la oposición se centra en la evaluación cognitiva de las nuevas demandas y la falta de espacio para la crítica. El discurso destaca la imposición de exigencias y la necesidad de actuar con coraje, decisión y responsabilidad, lo que indica una valoración mental de obstáculos y expectativas incumplidas, sin referencias explícitas a manifestaciones físicas. Por lo tanto, la dominancia de la emoción es cognoscitiva.",DISCURSO_048_FR_026,Oposición política (la casta política),frustración
cognoscitiva,"El discurso menciona la batalla de Caseros como símbolo histórico de valor nacional, lo que implica una valoración y reconocimiento intelectual de la importancia de ese evento. No se presentan indicios de manifestaciones físicas o sensaciones corporales asociadas a la emoción, por lo que la dominancia se infiere como cognoscitiva.",DISCURSO_048_FR_027,Partido político de Javier Milei y su base electoral (prodestinatario),orgullo
Cognoscitiva,"El discurso evoca reverencia al referirse a la batalla de Caseros y su significado histórico, lo que implica juicios y evaluaciones de importancia y respeto. No se menciona manifestaciones físicas explícitas, por lo que la dominancia se ubica en el ámbito cognoscitivo.",DISCURSO_048_FR_027,Partido político de Javier Milei y su base electoral (prodestinatario),reverencia
Cognoscitiva,"La frase evoca la memoria de un acontecimiento histórico que ocurrió hace 172 años, lo que implica un proceso de recuerdo y valoración sentimental. No se describen manifestaciones físicas ni gestos, sino una reflexión sobre el pasado y su significado para el público. Por lo tanto, la emoción de nostalgia se manifiesta principalmente en el ámbito cognitivo, a través de juicios y evaluaciones asociadas al recuerdo del evento.",DISCURSO_048_FR_027,Partido político de Javier Milei y su base electoral (prodestinatario),nostalgia
Cognoscitiva,"El discurso hace referencia a la batalla de Caseros, un hito histórico que invita a la audiencia a valorar su significado nacional. La emoción de orgullo se manifiesta principalmente a través de juicios y evaluaciones mentales sobre la identidad y la historia del país, sin mencionar manifestaciones físicas explícitas. Por lo tanto, la dominancia se interpreta como cognoscitiva.",DISCURSO_048_FR_027,Público general argentino (paradestinatario),orgullo
Cognoscitiva,"La reverencia se manifiesta principalmente a través de juicios y evaluaciones cognitivas sobre el significado histórico del lugar y la importancia de la batalla de Caseros. El discurso invita al público a reflexionar sobre el pasado y a valorar el sitio, lo que indica una dominancia cognoscitiva de la emoción.",DISCURSO_048_FR_027,Público general argentino (paradestinatario),reverencia
Cognoscitiva,"La frase evoca un recuerdo histórico y una valoración sentimental del pasado, lo que implica juicios y evaluaciones mentales sobre el significado de la batalla de Caseros y su relevancia para la audiencia. No se menciona manifestaciones físicas ni sensaciones corporales, por lo que la dominancia se identifica como cognoscitiva.",DISCURSO_048_FR_027,Público general argentino (paradestinatario),nostalgia
